customer,treatment,converted,purchase,age,gender
63280,yes,TRUE,7.16,28,M
78396,yes,FALSE,0,31,F
23891,yes,FALSE,0,28,M
81760,yes,FALSE,0,30,M
31532,yes,FALSE,0,27,M
44364,yes,FALSE,0,29,M
11032,yes,TRUE,20.2,31,M
90768,yes,FALSE,0,27,M
90310,yes,FALSE,0,29,F
45567,yes,FALSE,0,29,M
22288,yes,FALSE,0,31,M
15115,yes,FALSE,0,28,F
85558,yes,FALSE,0,30,M
48145,yes,FALSE,0,33,F
31019,yes,FALSE,0,29,M
84098,yes,FALSE,0,28,F
58613,yes,FALSE,0,26,F
84238,yes,FALSE,0,28,F
51007,yes,FALSE,0,28,M
44265,yes,FALSE,0,32,F
22532,yes,TRUE,20.18,27,M
79601,yes,FALSE,0,27,F
47214,yes,FALSE,0,25,M
82711,yes,FALSE,0,26,F
35662,yes,FALSE,0,25,M
95184,yes,FALSE,0,31,F
10302,yes,TRUE,22.41,31,F
91550,yes,FALSE,0,28,M
71655,yes,FALSE,0,29,M
80154,yes,FALSE,0,29,M
55464,yes,FALSE,0,28,M
28857,yes,FALSE,0,28,F
99403,yes,TRUE,11.89,35,F
75266,yes,TRUE,32.15,28,M
91693,yes,FALSE,0,26,M
24926,yes,FALSE,0,26,M
98811,yes,FALSE,0,28,M
57458,yes,FALSE,0,27,M
70533,yes,FALSE,0,27,M
42131,yes,FALSE,0,28,F
13841,yes,FALSE,0,26,M
24070,yes,FALSE,0,27,F
91456,yes,FALSE,0,29,M
27313,yes,FALSE,0,25,M
97269,yes,FALSE,0,30,F
72734,yes,FALSE,0,28,F
11216,yes,FALSE,0,31,M
70844,yes,FALSE,0,30,F
89493,yes,FALSE,0,30,F
47268,yes,FALSE,0,31,M
88301,yes,FALSE,0,29,M
63942,yes,FALSE,0,28,M
17772,yes,TRUE,24.32,30,F
99618,yes,FALSE,0,35,M
24579,yes,FALSE,0,28,F
63843,yes,FALSE,0,29,F
30829,yes,FALSE,0,30,M
48415,yes,FALSE,0,27,F
49854,yes,FALSE,0,28,F
17539,yes,TRUE,17.06,30,F
35428,yes,FALSE,0,30,M
56107,yes,FALSE,0,33,M
93910,yes,FALSE,0,28,F
60063,yes,FALSE,0,28,M
50540,yes,FALSE,0,31,M
27894,yes,FALSE,0,29,M
20601,yes,FALSE,0,30,M
50536,yes,FALSE,0,28,F
22679,yes,FALSE,0,25,F
91056,yes,TRUE,24.2,26,F
52817,yes,FALSE,0,33,F
40172,yes,FALSE,0,31,M
22906,yes,TRUE,20.62,27,F
97595,yes,FALSE,0,30,F
15688,yes,FALSE,0,29,M
96253,yes,FALSE,0,27,M
59035,yes,FALSE,0,33,M
20888,yes,FALSE,0,30,F
83692,yes,FALSE,0,27,M
51304,yes,FALSE,0,29,M
54135,yes,FALSE,0,28,F
91149,yes,FALSE,0,25,F
17837,yes,FALSE,0,27,M
15571,yes,FALSE,0,25,F
51306,yes,TRUE,14.74,29,M
27231,yes,FALSE,0,28,F
55508,yes,TRUE,20.99,29,F
62632,yes,FALSE,0,30,F
78382,yes,FALSE,0,29,M
52178,yes,FALSE,0,25,F
77119,yes,FALSE,0,30,F
85618,yes,FALSE,0,29,F
53637,yes,FALSE,0,27,M
85071,yes,FALSE,0,28,M
83679,yes,FALSE,0,32,F
20124,yes,TRUE,32.62,28,M
90743,yes,FALSE,0,29,F
33836,yes,FALSE,0,29,M
85323,yes,FALSE,0,34,F
65317,yes,FALSE,0,26,M
57361,yes,FALSE,0,31,M
18455,yes,FALSE,0,28,M
67381,yes,FALSE,0,31,F
17238,yes,TRUE,21.38,28,F
86260,yes,FALSE,0,27,F
64517,yes,FALSE,0,31,M
63078,yes,FALSE,0,31,F
69903,yes,FALSE,0,31,F
97083,yes,FALSE,0,33,F
85547,yes,FALSE,0,31,M
69429,yes,FALSE,0,31,F
89747,yes,FALSE,0,30,M
95747,yes,TRUE,11.35,28,F
17296,yes,FALSE,0,28,M
28654,yes,FALSE,0,31,M
78860,yes,FALSE,0,26,F
56060,yes,FALSE,0,30,F
93902,yes,FALSE,0,29,M
67827,yes,TRUE,24.41,28,F
76495,yes,FALSE,0,25,M
89270,yes,FALSE,0,29,F
30326,yes,FALSE,0,34,F
67178,yes,TRUE,19.84,28,F
42666,yes,FALSE,0,26,F
25157,yes,FALSE,0,31,M
32636,yes,FALSE,0,31,M
80223,yes,TRUE,19.99,27,F
48154,yes,FALSE,0,36,F
19311,yes,FALSE,0,27,F
74588,yes,FALSE,0,29,M
47719,yes,FALSE,0,26,M
88338,yes,FALSE,0,28,F
17319,yes,FALSE,0,30,M
51255,yes,TRUE,12.88,26,M
94416,yes,FALSE,0,27,M
25870,yes,FALSE,0,27,M
40373,yes,FALSE,0,28,M
38284,yes,FALSE,0,30,F
81791,yes,TRUE,19.17,27,M
18196,yes,FALSE,0,25,F
65213,yes,FALSE,0,28,F
20057,yes,FALSE,0,31,M
22128,yes,FALSE,0,30,M
41318,yes,FALSE,0,31,F
20243,yes,FALSE,0,28,F
87330,yes,FALSE,0,29,F
67422,yes,FALSE,0,26,F
16176,yes,FALSE,0,28,F
39814,yes,FALSE,0,29,M
60306,yes,FALSE,0,30,F
95262,yes,FALSE,0,29,M
84053,yes,FALSE,0,25,F
35393,yes,FALSE,0,30,M
16367,yes,FALSE,0,32,F
90452,yes,FALSE,0,22,F
40674,yes,FALSE,0,30,M
85644,yes,FALSE,0,28,F
56568,yes,FALSE,0,28,F
53976,yes,FALSE,0,31,M
65834,yes,FALSE,0,29,F
76716,yes,FALSE,0,29,M
59062,yes,TRUE,18.3,30,M
73936,yes,FALSE,0,30,M
20925,yes,FALSE,0,27,M
63458,yes,FALSE,0,29,F
73934,yes,FALSE,0,29,F
75013,yes,TRUE,20.5,27,M
33057,yes,FALSE,0,28,M
79000,yes,TRUE,0,29,F
23839,yes,TRUE,16.68,29,M
57032,yes,FALSE,0,26,M
15202,yes,FALSE,0,30,M
77101,yes,FALSE,0,33,M
32056,yes,FALSE,0,25,F
46975,yes,FALSE,0,26,F
46209,yes,FALSE,0,28,M
94601,yes,FALSE,0,26,F
83694,yes,FALSE,0,29,M
33028,yes,FALSE,0,26,F
23017,yes,TRUE,15.8,27,M
63469,yes,FALSE,0,24,F
97317,yes,TRUE,12.54,29,M
47404,yes,FALSE,0,26,M
12141,yes,FALSE,0,29,M
34705,yes,FALSE,0,27,M
21068,yes,FALSE,0,29,F
85111,yes,FALSE,0,28,M
72152,yes,FALSE,0,28,F
86177,yes,FALSE,0,32,F
14238,yes,FALSE,0,32,M
20138,yes,FALSE,0,28,M
45299,yes,FALSE,0,30,M
19234,yes,FALSE,0,33,M
31164,yes,FALSE,0,29,M
91581,yes,FALSE,0,33,M
41883,yes,FALSE,0,29,F
25193,yes,FALSE,0,27,F
97332,yes,FALSE,0,30,M
58506,yes,FALSE,0,27,M
85494,yes,FALSE,0,29,F
28077,yes,FALSE,0,30,F
25904,yes,FALSE,0,31,M
57454,yes,TRUE,21.7,26,M
89671,yes,FALSE,0,27,M
58672,yes,FALSE,0,27,F
25602,yes,FALSE,0,28,F
61980,yes,FALSE,0,28,F
87907,yes,FALSE,0,28,F
11279,yes,FALSE,0,30,F
43932,yes,FALSE,0,27,F
62159,yes,FALSE,0,27,F
27100,yes,FALSE,0,26,F
29664,yes,FALSE,0,30,F
89769,yes,FALSE,0,28,M
48874,yes,FALSE,0,27,M
76672,yes,FALSE,0,30,F
70779,yes,FALSE,0,28,F
23978,yes,FALSE,0,30,M
40460,yes,FALSE,0,30,F
91430,yes,FALSE,0,28,F
99327,yes,FALSE,0,28,F
31768,yes,FALSE,0,26,M
29028,yes,FALSE,0,30,M
49853,yes,FALSE,0,29,F
22919,yes,FALSE,0,29,F
98757,yes,FALSE,0,26,F
70484,yes,FALSE,0,26,M
39522,yes,FALSE,0,30,M
93926,yes,FALSE,0,28,F
39331,yes,FALSE,0,28,M
54369,yes,TRUE,26.36,29,M
45158,yes,FALSE,0,28,F
59743,yes,FALSE,0,33,F
94142,yes,FALSE,0,29,F
39536,yes,FALSE,0,33,F
21407,yes,FALSE,0,28,M
36770,yes,TRUE,19.7,30,M
98421,yes,FALSE,0,27,M
63721,yes,FALSE,0,25,M
48188,yes,FALSE,0,31,M
15274,yes,FALSE,0,30,M
68351,yes,FALSE,0,31,M
17442,yes,FALSE,0,29,M
16024,yes,FALSE,0,30,M
95818,yes,FALSE,0,29,M
47196,yes,FALSE,0,29,M
83484,yes,FALSE,0,28,F
76376,yes,FALSE,0,25,M
89775,yes,FALSE,0,31,M
41003,yes,FALSE,0,30,F
56931,yes,TRUE,30.18,29,M
56906,yes,FALSE,0,30,F
60022,yes,FALSE,0,29,M
86677,yes,FALSE,0,33,M
60740,yes,FALSE,0,28,F
90436,yes,FALSE,0,34,M
98480,yes,FALSE,0,25,M
73290,yes,FALSE,0,29,F
39701,yes,FALSE,0,30,M
35641,yes,FALSE,0,32,F
24219,yes,FALSE,0,29,M
47038,yes,TRUE,8.98,29,M
15447,yes,FALSE,0,29,M
98576,yes,FALSE,0,25,M
54887,yes,FALSE,0,25,F
52561,yes,FALSE,0,29,F
34295,yes,TRUE,16.37,28,M
74125,yes,FALSE,0,31,F
52567,yes,FALSE,0,32,M
45379,yes,FALSE,0,29,F
90470,yes,FALSE,0,30,F
29869,yes,FALSE,0,30,F
54475,yes,FALSE,0,29,F
41937,yes,FALSE,0,28,M
11746,yes,FALSE,0,29,F
11060,yes,FALSE,0,30,M
72521,yes,FALSE,0,28,F
72173,yes,FALSE,0,29,F
85876,yes,FALSE,0,28,F
28155,yes,FALSE,0,26,F
50090,yes,FALSE,0,29,F
97050,yes,FALSE,0,34,F
70535,yes,FALSE,0,30,F
38302,yes,FALSE,0,28,F
64845,yes,FALSE,0,29,F
21845,yes,FALSE,0,27,F
46442,yes,FALSE,0,26,F
30219,yes,FALSE,0,25,F
57708,yes,FALSE,0,30,F
34227,yes,FALSE,0,29,F
12407,yes,FALSE,0,31,M
19471,yes,FALSE,0,30,M
89094,yes,FALSE,0,29,F
77846,yes,FALSE,0,30,M
66593,yes,FALSE,0,27,F
64892,yes,FALSE,0,32,M
63098,yes,FALSE,0,31,F
60514,yes,FALSE,0,27,M
57934,yes,FALSE,0,29,M
60973,yes,FALSE,0,31,M
28179,yes,FALSE,0,34,M
42491,yes,FALSE,0,27,F
23529,yes,FALSE,0,27,M
57201,yes,FALSE,0,28,M
28414,yes,FALSE,0,32,M
83365,yes,FALSE,0,29,M
29209,yes,FALSE,0,31,F
14936,yes,FALSE,0,29,M
86795,yes,FALSE,0,29,F
71607,yes,TRUE,18.11,30,M
29866,yes,FALSE,0,25,M
21309,yes,FALSE,0,29,M
77071,yes,FALSE,0,32,F
80408,yes,FALSE,0,30,M
60041,yes,TRUE,18.71,31,M
43074,yes,FALSE,0,30,M
50953,yes,FALSE,0,27,F
29889,yes,FALSE,0,25,F
27075,yes,FALSE,0,28,F
30526,yes,TRUE,24.74,31,M
73158,yes,FALSE,0,31,M
35610,yes,FALSE,0,29,F
53116,yes,FALSE,0,31,F
11566,yes,FALSE,0,27,M
26172,yes,FALSE,0,27,M
72032,yes,FALSE,0,28,F
73510,yes,FALSE,0,27,M
53975,yes,FALSE,0,29,M
32544,yes,FALSE,0,30,M
22560,yes,TRUE,0,29,F
34962,yes,FALSE,0,29,F
20595,yes,FALSE,0,27,M
11426,yes,FALSE,0,26,M
57719,yes,FALSE,0,31,M
69290,yes,FALSE,0,27,M
67103,yes,FALSE,0,26,M
82631,yes,FALSE,0,25,M
23773,yes,FALSE,0,30,M
69200,yes,FALSE,0,28,M
56352,yes,FALSE,0,31,F
56572,yes,FALSE,0,28,M
14305,yes,FALSE,0,24,F
63641,yes,FALSE,0,32,M
25121,yes,FALSE,0,28,F
68554,yes,FALSE,0,28,F
83753,yes,FALSE,0,29,M
69973,yes,FALSE,0,25,F
98797,yes,FALSE,0,27,F
91957,yes,FALSE,0,29,F
93175,yes,FALSE,0,25,M
24922,yes,FALSE,0,29,F
35848,yes,TRUE,14.98,24,F
64368,yes,FALSE,0,29,M
75258,yes,TRUE,20.88,26,M
52472,yes,TRUE,15.37,26,M
76867,yes,FALSE,0,28,M
84319,yes,FALSE,0,29,F
22701,yes,FALSE,0,30,F
45685,yes,FALSE,0,29,M
85097,yes,TRUE,20.73,31,M
53469,yes,FALSE,0,28,F
53528,yes,FALSE,0,31,M
43179,yes,FALSE,0,28,M
30676,yes,FALSE,0,29,F
68051,yes,FALSE,0,26,M
90837,yes,FALSE,0,27,F
20156,yes,FALSE,0,29,M
76684,yes,TRUE,13.76,30,M
25442,yes,FALSE,0,34,M
75017,yes,FALSE,0,28,M
99631,yes,FALSE,0,34,M
82984,yes,FALSE,0,29,M
34767,yes,FALSE,0,30,F
76392,yes,TRUE,22.01,28,F
13639,yes,FALSE,0,26,M
19567,yes,FALSE,0,28,M
95412,yes,FALSE,0,32,F
58780,yes,FALSE,0,32,M
16603,yes,FALSE,0,31,F
16139,yes,FALSE,0,25,M
36511,yes,FALSE,0,28,M
28056,yes,FALSE,0,22,F
92685,yes,FALSE,0,28,M
68291,yes,FALSE,0,28,F
69894,yes,FALSE,0,30,M
12796,yes,FALSE,0,30,F
73558,yes,FALSE,0,28,F
65151,yes,FALSE,0,27,M
10275,yes,FALSE,0,30,M
10549,yes,FALSE,0,29,F
63686,yes,FALSE,0,31,F
64909,yes,FALSE,0,27,M
99288,yes,FALSE,0,30,F
20763,yes,FALSE,0,32,M
67916,yes,FALSE,0,32,F
78190,yes,FALSE,0,27,F
37219,yes,FALSE,0,28,M
46700,yes,TRUE,28.33,28,F
22703,yes,TRUE,22.44,28,M
60413,yes,FALSE,0,28,M
93970,yes,FALSE,0,30,F
80441,yes,FALSE,0,32,F
31023,yes,FALSE,0,27,M
28560,yes,FALSE,0,29,M
12493,yes,FALSE,0,27,F
78300,yes,FALSE,0,31,M
21324,yes,FALSE,0,29,F
90296,yes,FALSE,0,31,M
47300,yes,FALSE,0,30,M
18568,yes,FALSE,0,31,F
99528,yes,TRUE,18.23,24,F
42503,yes,FALSE,0,30,M
45711,yes,FALSE,0,30,F
30692,yes,TRUE,21.17,25,M
71875,yes,FALSE,0,30,F
37995,yes,FALSE,0,31,F
93638,yes,FALSE,0,30,M
30954,yes,FALSE,0,31,M
49132,yes,FALSE,0,30,M
28621,yes,FALSE,0,30,M
99145,yes,FALSE,0,31,M
53786,yes,TRUE,25.88,31,M
39760,yes,FALSE,0,29,F
95702,yes,FALSE,0,29,F
26134,yes,FALSE,0,34,M
89708,yes,FALSE,0,31,F
27125,yes,TRUE,14.94,27,F
98652,yes,FALSE,0,27,F
46686,yes,TRUE,17,31,F
66001,yes,FALSE,0,25,F
29210,yes,FALSE,0,28,F
46880,yes,FALSE,0,29,M
54184,yes,FALSE,0,30,F
90719,yes,TRUE,18.46,31,M
77156,yes,FALSE,0,32,M
49970,yes,FALSE,0,29,M
64255,yes,FALSE,0,28,M
64994,yes,FALSE,0,27,M
50394,yes,FALSE,0,32,M
57556,yes,FALSE,0,28,M
24753,yes,FALSE,0,32,F
23671,yes,FALSE,0,29,M
17536,yes,FALSE,0,34,M
82761,yes,FALSE,0,27,M
65967,yes,FALSE,0,27,F
52461,yes,FALSE,0,31,F
95801,yes,FALSE,0,28,M
61863,yes,FALSE,0,28,F
25584,yes,FALSE,0,28,M
84698,yes,FALSE,0,25,F
54902,yes,FALSE,0,27,M
38084,yes,TRUE,25.3,29,M
15706,yes,FALSE,0,26,F
34492,yes,FALSE,0,26,M
60218,yes,FALSE,0,26,M
91563,yes,FALSE,0,28,F
32459,yes,FALSE,0,30,F
73592,yes,FALSE,0,27,M
18018,yes,FALSE,0,32,F
64707,yes,FALSE,0,25,M
33787,yes,FALSE,0,31,M
57933,yes,FALSE,0,28,M
30689,yes,FALSE,0,29,F
62438,yes,FALSE,0,30,F
53384,yes,FALSE,0,28,F
76953,yes,TRUE,15.76,27,M
83796,yes,FALSE,0,29,M
88521,yes,FALSE,0,30,M
48230,yes,FALSE,0,35,M
46743,yes,FALSE,0,27,F
46546,yes,TRUE,18.01,28,M
42615,yes,FALSE,0,25,F
70184,yes,FALSE,0,31,F
46873,yes,FALSE,0,32,M
85793,yes,FALSE,0,29,M
70759,yes,TRUE,18,30,M
37169,yes,FALSE,0,30,F
83712,yes,FALSE,0,28,M
22408,yes,FALSE,0,32,F
89555,yes,FALSE,0,26,M
86272,yes,FALSE,0,28,M
56962,yes,FALSE,0,26,F
75155,yes,FALSE,0,30,M
16768,yes,FALSE,0,27,F
31683,yes,FALSE,0,28,M
61198,yes,FALSE,0,27,F
32015,yes,FALSE,0,32,M
24593,yes,FALSE,0,29,F
11864,yes,FALSE,0,29,F
81734,yes,FALSE,0,29,M
86415,yes,FALSE,0,28,M
97020,yes,TRUE,21.17,29,M
14184,yes,FALSE,0,29,F
61223,yes,FALSE,0,29,M
20244,yes,TRUE,29.61,30,F
21502,yes,TRUE,0,29,F
40227,yes,FALSE,0,30,F
48672,yes,FALSE,0,28,M
63181,yes,FALSE,0,29,F
66655,yes,FALSE,0,33,M
69785,yes,FALSE,0,28,F
79746,yes,FALSE,0,29,M
90139,yes,FALSE,0,30,F
69113,yes,FALSE,0,32,F
40085,yes,FALSE,0,28,M
52648,yes,TRUE,26.48,27,F
77735,yes,FALSE,0,32,M
25492,yes,TRUE,22.61,30,M
68164,yes,TRUE,23.42,27,M
52862,yes,FALSE,0,29,M
67445,yes,FALSE,0,27,M
32100,yes,FALSE,0,28,F
87391,yes,FALSE,0,31,F
36446,yes,TRUE,22.32,29,F
89170,yes,FALSE,0,29,M
93933,yes,FALSE,0,30,F
80646,yes,FALSE,0,28,F
95736,yes,FALSE,0,29,M
20532,yes,TRUE,22.25,27,M
55278,yes,FALSE,0,34,M
89867,yes,FALSE,0,25,F
27803,yes,FALSE,0,28,M
87433,yes,FALSE,0,28,M
59493,yes,FALSE,0,31,F
46078,yes,FALSE,0,27,F
82383,yes,FALSE,0,28,M
78944,yes,FALSE,0,32,F
43341,yes,FALSE,0,31,F
76510,yes,FALSE,0,30,M
98044,yes,FALSE,0,30,M
56173,yes,FALSE,0,30,M
91042,yes,FALSE,0,27,F
47475,yes,FALSE,0,27,F
96518,yes,TRUE,15,30,M
82316,yes,FALSE,0,31,F
91043,yes,FALSE,0,27,M
39085,yes,FALSE,0,30,F
43375,yes,FALSE,0,28,F
59779,yes,TRUE,9.29,27,F
19401,yes,FALSE,0,27,M
12637,yes,FALSE,0,29,M
68691,yes,FALSE,0,29,M
51457,yes,FALSE,0,28,M
36742,yes,FALSE,0,32,F
53749,yes,FALSE,0,27,M
81970,yes,FALSE,0,28,M
19590,yes,FALSE,0,32,F
15099,yes,FALSE,0,30,M
85748,yes,FALSE,0,31,M
80164,yes,FALSE,0,27,F
85156,yes,FALSE,0,28,F
38320,yes,FALSE,0,29,M
44353,yes,FALSE,0,29,F
10253,yes,FALSE,0,27,F
21780,yes,FALSE,0,25,M
80903,yes,FALSE,0,29,M
95190,yes,FALSE,0,29,M
31064,yes,FALSE,0,30,M
72263,yes,FALSE,0,29,M
83951,yes,FALSE,0,29,M
82577,yes,FALSE,0,28,F
48708,yes,FALSE,0,24,M
24103,yes,FALSE,0,30,F
83916,yes,TRUE,25.41,32,M
86600,yes,FALSE,0,30,M
13093,yes,TRUE,17.37,28,F
12059,yes,FALSE,0,28,F
61551,yes,FALSE,0,29,M
93976,yes,FALSE,0,30,F
78195,yes,FALSE,0,25,F
96357,yes,FALSE,0,32,F
33550,yes,FALSE,0,27,F
73073,yes,FALSE,0,28,M
39897,yes,FALSE,0,26,F
89774,yes,TRUE,19.38,25,F
54113,yes,FALSE,0,29,F
99626,yes,FALSE,0,26,M
52734,yes,FALSE,0,29,M
26088,yes,FALSE,0,29,M
83818,yes,FALSE,0,28,F
44185,yes,FALSE,0,27,M
93082,yes,FALSE,0,26,M
88288,yes,FALSE,0,30,M
37801,yes,TRUE,23.68,30,M
51334,yes,FALSE,0,28,M
45716,yes,FALSE,0,30,F
37619,yes,FALSE,0,32,F
36136,yes,FALSE,0,31,F
68600,yes,FALSE,0,26,M
51771,yes,FALSE,0,28,M
45798,yes,FALSE,0,30,M
95901,yes,FALSE,0,31,F
32762,yes,TRUE,0,28,F
80260,yes,FALSE,0,28,F
76992,yes,FALSE,0,31,F
28582,yes,FALSE,0,27,F
63453,yes,FALSE,0,28,M
41536,yes,FALSE,0,27,F
75885,yes,FALSE,0,32,F
40599,yes,FALSE,0,31,M
49196,yes,FALSE,0,27,F
48289,yes,FALSE,0,31,F
36778,yes,TRUE,11.22,31,F
19229,yes,FALSE,0,29,M
99271,yes,FALSE,0,27,F
47230,yes,FALSE,0,30,F
93631,yes,TRUE,0,32,F
75042,yes,FALSE,0,24,M
46946,yes,FALSE,0,29,F
44196,yes,TRUE,14.98,27,F
75198,yes,FALSE,0,33,M
56818,yes,FALSE,0,25,F
62975,yes,FALSE,0,27,F
15508,yes,TRUE,21.92,28,M
67639,yes,FALSE,0,30,M
86475,yes,FALSE,0,31,F
72656,yes,FALSE,0,29,M
19782,yes,FALSE,0,28,F
96716,yes,FALSE,0,27,M
34001,yes,FALSE,0,28,F
78280,yes,FALSE,0,29,M
22744,yes,FALSE,0,30,M
78057,yes,FALSE,0,28,M
55390,yes,TRUE,18.75,31,M
99894,yes,FALSE,0,27,M
33544,yes,FALSE,0,32,F
34418,yes,FALSE,0,26,F
85471,yes,FALSE,0,30,M
75670,yes,FALSE,0,28,F
30088,yes,FALSE,0,28,F
56012,yes,FALSE,0,31,M
10179,yes,FALSE,0,27,M
97373,yes,FALSE,0,28,F
87828,yes,FALSE,0,26,F
97003,yes,TRUE,26.62,29,F
45430,yes,FALSE,0,33,F
18979,yes,FALSE,0,30,M
29942,yes,TRUE,18.38,27,F
39546,yes,FALSE,0,25,F
37225,yes,FALSE,0,30,F
84687,yes,FALSE,0,31,F
24995,yes,FALSE,0,31,M
66802,yes,TRUE,18.15,28,F
46054,yes,FALSE,0,29,M
22979,yes,FALSE,0,32,M
56971,yes,FALSE,0,33,F
26829,yes,FALSE,0,32,F
78185,yes,FALSE,0,28,F
38032,yes,FALSE,0,30,M
88468,yes,FALSE,0,30,F
23316,yes,FALSE,0,28,F
40145,yes,FALSE,0,30,F
32781,yes,FALSE,0,29,M
95243,yes,FALSE,0,28,M
92964,yes,FALSE,0,25,M
77775,yes,FALSE,0,29,F
27555,yes,FALSE,0,31,M
78012,yes,TRUE,25.4,29,F
32597,yes,FALSE,0,30,M
32883,yes,FALSE,0,26,M
41917,yes,FALSE,0,29,F
35720,yes,FALSE,0,29,F
30935,yes,FALSE,0,32,F
37011,yes,FALSE,0,32,M
96833,yes,FALSE,0,33,F
86736,yes,TRUE,21.12,28,F
43585,yes,FALSE,0,33,F
35811,yes,FALSE,0,29,F
78270,yes,FALSE,0,28,F
39959,yes,FALSE,0,32,M
44306,yes,FALSE,0,27,F
35431,yes,FALSE,0,27,M
34606,yes,FALSE,0,28,M
83120,yes,TRUE,19.77,30,M
80405,yes,FALSE,0,29,F
64087,yes,FALSE,0,29,M
32823,yes,FALSE,0,31,F
59151,yes,FALSE,0,28,F
28734,yes,FALSE,0,28,M
18799,yes,FALSE,0,32,M
72207,yes,FALSE,0,29,F
21175,yes,TRUE,12.62,29,M
59863,yes,TRUE,13.22,34,M
61146,yes,FALSE,0,27,M
74760,yes,FALSE,0,26,F
54687,yes,FALSE,0,27,M
83260,yes,FALSE,0,24,F
96612,yes,FALSE,0,30,M
92552,yes,FALSE,0,28,F
36108,yes,FALSE,0,29,F
20072,yes,FALSE,0,28,M
39647,yes,FALSE,0,29,M
42920,yes,FALSE,0,32,M
70462,yes,FALSE,0,26,M
19085,yes,TRUE,19.54,28,M
37939,yes,FALSE,0,26,F
73186,yes,FALSE,0,31,F
27712,yes,FALSE,0,33,M
16474,yes,FALSE,0,31,F
50195,yes,FALSE,0,26,F
50207,yes,FALSE,0,29,M
95432,yes,TRUE,17.94,30,F
76115,yes,FALSE,0,29,F
59092,yes,FALSE,0,28,F
11736,yes,FALSE,0,30,F
95834,yes,FALSE,0,28,M
95934,yes,TRUE,12.34,31,M
99705,yes,FALSE,0,30,M
12528,yes,FALSE,0,30,F
31208,yes,FALSE,0,27,M
42573,yes,FALSE,0,28,F
58002,yes,FALSE,0,33,M
85219,yes,FALSE,0,28,M
11369,yes,FALSE,0,30,M
37363,yes,FALSE,0,29,F
10610,yes,FALSE,0,31,M
88733,yes,FALSE,0,30,F
50043,yes,FALSE,0,29,M
13675,yes,FALSE,0,27,F
49603,yes,FALSE,0,30,M
67369,yes,FALSE,0,28,F
86077,yes,TRUE,15.19,30,F
60731,yes,FALSE,0,26,M
67833,yes,FALSE,0,28,M
55491,yes,FALSE,0,30,F
59734,yes,TRUE,22.81,27,M
62396,yes,FALSE,0,28,F
67594,yes,FALSE,0,28,F
75621,yes,FALSE,0,29,M
18733,yes,FALSE,0,29,M
72552,yes,FALSE,0,30,F
79402,yes,FALSE,0,28,M
36472,yes,FALSE,0,29,F
61233,yes,FALSE,0,30,M
58146,yes,FALSE,0,28,F
53444,yes,FALSE,0,25,F
27844,yes,FALSE,0,29,M
39761,yes,FALSE,0,28,F
82313,yes,FALSE,0,29,M
91785,yes,TRUE,10.63,29,F
12004,yes,FALSE,0,30,F
30312,yes,FALSE,0,31,F
28163,yes,FALSE,0,27,M
23308,yes,FALSE,0,30,M
32861,yes,FALSE,0,27,F
70428,yes,FALSE,0,30,M
26778,yes,FALSE,0,30,M
93573,yes,FALSE,0,30,M
16192,yes,FALSE,0,27,F
99143,yes,FALSE,0,28,M
73904,yes,FALSE,0,27,F
63478,yes,FALSE,0,26,M
84357,yes,TRUE,21.53,28,F
32045,yes,FALSE,0,26,M
78876,yes,TRUE,22.45,30,F
97815,yes,FALSE,0,29,F
80723,yes,TRUE,12.46,32,M
99665,yes,FALSE,0,26,M
70757,yes,FALSE,0,28,F
39538,yes,TRUE,26.14,34,M
66731,yes,TRUE,26.62,31,F
69185,yes,FALSE,0,31,M
73065,yes,TRUE,21.77,31,F
40124,yes,FALSE,0,30,F
88420,yes,FALSE,0,29,F
20938,yes,TRUE,22.86,28,M
65058,yes,FALSE,0,28,M
43293,yes,FALSE,0,27,M
87914,yes,FALSE,0,29,M
51139,yes,FALSE,0,28,M
21633,yes,FALSE,0,28,M
83325,yes,FALSE,0,28,F
48560,yes,FALSE,0,29,F
92519,yes,FALSE,0,28,F
30329,yes,FALSE,0,33,M
95590,yes,FALSE,0,32,F
65131,yes,FALSE,0,30,F
16890,yes,TRUE,20.79,26,M
98091,yes,FALSE,0,24,F
13348,yes,FALSE,0,27,F
30068,yes,FALSE,0,29,M
25781,yes,FALSE,0,27,M
69455,yes,FALSE,0,28,F
84433,yes,FALSE,0,29,M
27665,yes,FALSE,0,29,M
78962,yes,FALSE,0,28,M
64973,yes,FALSE,0,29,F
98264,yes,FALSE,0,32,F
17355,yes,FALSE,0,34,F
64065,yes,TRUE,0,28,M
89753,yes,FALSE,0,29,M
59805,yes,FALSE,0,32,M
46202,yes,FALSE,0,28,F
15608,yes,FALSE,0,25,F
69318,yes,FALSE,0,30,F
89871,yes,FALSE,0,28,F
35494,yes,FALSE,0,29,M
32309,yes,FALSE,0,30,F
97686,yes,FALSE,0,28,F
67885,yes,FALSE,0,28,F
77335,yes,FALSE,0,32,F
84230,yes,FALSE,0,32,F
58600,yes,FALSE,0,29,F
30366,yes,FALSE,0,28,M
25589,yes,FALSE,0,28,M
40819,yes,TRUE,0,31,M
52239,yes,FALSE,0,28,M
17824,yes,FALSE,0,31,M
17630,yes,FALSE,0,30,F
14831,yes,FALSE,0,33,F
80515,yes,FALSE,0,27,F
38286,yes,FALSE,0,27,F
