"customer_id","plan","subscription_start_date","subscription_duration","subscription_end_date","subscription_fee","purchase_date","purchase_amount","total_revenue"
12525,"free",2022-09-13,0,NA,0,NA,0,0
19756,"free",2022-11-02,0,NA,0,NA,0,0
20494,"free",2022-10-28,0,NA,0,NA,0,0
20777,"free",2022-05-08,0,NA,0,NA,0,0
21922,"free",2022-07-02,0,NA,0,NA,0,0
27943,"paid",2022-05-09,1,2022-06-09,6.99,2022-03-16,31.25,38.24
1337,"free",2022-12-01,0,NA,0,NA,0,0
25203,"free",2022-09-05,0,NA,0,NA,0,0
6640,"free",2022-06-14,0,NA,0,NA,0,0
1046,"paid",2022-11-28,5,2023-04-28,34.95,NA,0,34.95
11236,"free",2022-11-29,0,NA,0,NA,0,0
19111,"free",2022-02-14,0,NA,0,NA,0,0
5684,"paid",2022-04-15,5,2022-09-15,34.95,NA,0,34.95
22152,"free",2022-09-18,0,NA,0,NA,0,0
28510,"free",2022-01-14,0,NA,0,NA,0,0
15207,"free",2022-03-06,0,NA,0,NA,0,0
29874,"free",2022-05-22,0,NA,0,NA,0,0
27094,"free",2022-10-29,0,NA,0,NA,0,0
14769,"free",2022-04-12,0,NA,0,NA,0,0
24740,"paid",2022-11-27,7,2023-06-27,48.93,NA,0,48.93
9747,"free",2022-07-03,0,NA,0,NA,0,0
19109,"free",2022-12-02,0,NA,0,NA,0,0
5485,"paid",2022-07-18,5,2022-12-18,34.95,2022-05-09,4.66,39.61
3201,"free",2022-06-23,0,NA,0,NA,0,0
18237,"free",2022-10-01,0,NA,0,NA,0,0
16098,"free",2022-07-01,0,NA,0,NA,0,0
12911,"free",2022-07-23,0,NA,0,NA,0,0
9881,"paid",2022-11-05,10,2023-09-05,69.9,NA,0,69.9
23899,"free",2022-10-22,0,NA,0,NA,0,0
21966,"free",2022-02-05,0,NA,0,NA,0,0
20952,"free",2022-08-03,0,NA,0,NA,0,0
10019,"free",2022-07-30,0,NA,0,NA,0,0
21547,"free",2022-09-28,0,NA,0,NA,0,0
4827,"free",2022-04-01,0,NA,0,NA,0,0
20647,"paid",2022-01-30,7,2022-08-30,48.93,2022-01-04,42.42,91.35
23376,"paid",2022-12-22,7,2023-07-22,48.93,NA,0,48.93
7815,"free",2022-02-13,0,NA,0,NA,0,0
15722,"free",2022-03-11,0,NA,0,NA,0,0
8086,"free",2022-02-15,0,NA,0,NA,0,0
28630,"paid",2022-01-09,4,2022-05-09,27.96,2022-04-08,43.24,71.2
11691,"free",2022-01-20,0,NA,0,NA,0,0
3638,"paid",2022-05-16,2,2022-07-16,13.98,NA,0,13.98
6793,"paid",2022-07-16,12,2023-07-16,83.88,2022-03-31,39.4,123.28
18184,"free",2022-06-03,0,NA,0,NA,0,0
13242,"free",2022-05-12,0,NA,0,NA,0,0
26105,"free",2022-02-21,0,NA,0,NA,0,0
27447,"free",2022-11-27,0,NA,0,NA,0,0
7982,"free",2022-09-24,0,NA,0,NA,0,0
5182,"free",2022-04-05,0,NA,0,NA,0,0
6712,"free",2022-06-15,0,NA,0,NA,0,0
15388,"free",2022-11-09,0,NA,0,NA,0,0
29477,"free",2022-12-22,0,NA,0,NA,0,0
25320,"paid",2022-10-22,5,2023-03-22,34.95,NA,0,34.95
8808,"paid",2022-05-20,10,2023-03-20,69.9,NA,0,69.9
2205,"paid",2022-09-05,3,2022-12-05,20.97,NA,0,20.97
23833,"free",2022-03-26,0,NA,0,NA,0,0
14714,"free",2022-02-04,0,NA,0,NA,0,0
11046,"free",2022-01-31,0,NA,0,NA,0,0
20465,"free",2022-03-04,0,NA,0,NA,0,0
11992,"free",2022-09-20,0,NA,0,NA,0,0
23201,"free",2022-11-11,0,NA,0,NA,0,0
23987,"paid",2022-10-07,11,2023-09-07,76.89,NA,0,76.89
3780,"free",2022-07-28,0,NA,0,NA,0,0
1160,"free",2022-10-17,0,NA,0,NA,0,0
26911,"free",2022-10-11,0,NA,0,NA,0,0
14082,"paid",2022-09-20,11,2023-08-20,76.89,NA,0,76.89
23760,"paid",2022-05-26,2,2022-07-26,13.98,NA,0,13.98
28557,"paid",2022-07-17,7,2023-02-17,48.93,NA,0,48.93
13843,"free",2022-08-09,0,NA,0,NA,0,0
28956,"free",2022-08-04,0,NA,0,NA,0,0
1254,"free",2022-03-13,0,NA,0,NA,0,0
11192,"free",2022-03-23,0,NA,0,NA,0,0
21636,"free",2022-06-06,0,NA,0,NA,0,0
25480,"free",2022-01-04,0,NA,0,NA,0,0
18977,"paid",2022-11-24,5,2023-04-24,34.95,NA,0,34.95
12421,"free",2022-10-13,0,NA,0,NA,0,0
23210,"paid",2022-12-05,11,2023-11-05,76.89,2022-11-14,14.64,91.53
13124,"free",2022-07-28,0,NA,0,NA,0,0
10083,"free",2022-09-28,0,NA,0,NA,0,0
60,"free",2022-10-03,0,NA,0,NA,0,0
29040,"free",2022-06-18,0,NA,0,NA,0,0
3050,"paid",2022-11-22,3,2023-02-22,20.97,NA,0,20.97
4350,"free",2022-09-26,0,NA,0,NA,0,0
23495,"free",2022-04-21,0,NA,0,NA,0,0
27261,"free",2022-11-10,0,NA,0,NA,0,0
29654,"free",2022-02-21,0,NA,0,NA,0,0
28176,"free",2022-05-25,0,NA,0,NA,0,0
18784,"free",2022-09-28,0,NA,0,NA,0,0
4008,"free",2022-10-06,0,NA,0,NA,0,0
9355,"free",2022-11-15,0,NA,0,NA,0,0
16326,"free",2022-10-21,0,NA,0,NA,0,0
27694,"free",2022-05-09,0,NA,0,NA,0,0
25384,"free",2022-05-10,0,NA,0,NA,0,0
12376,"free",2022-01-29,0,NA,0,NA,0,0
29215,"free",2022-03-05,0,NA,0,NA,0,0
12826,"free",2022-09-14,0,NA,0,NA,0,0
2818,"free",2022-07-17,0,NA,0,NA,0,0
27016,"paid",2022-10-11,10,2023-08-11,69.9,NA,0,69.9
25627,"free",2022-02-23,0,NA,0,NA,0,0
3637,"free",2022-11-07,0,NA,0,NA,0,0
18316,"free",2022-02-17,0,NA,0,NA,0,0
15595,"free",2022-09-12,0,NA,0,NA,0,0
22732,"free",2022-02-19,0,NA,0,NA,0,0
17085,"free",2022-04-12,0,NA,0,NA,0,0
23811,"free",2022-02-05,0,NA,0,NA,0,0
9603,"free",2022-03-23,0,NA,0,NA,0,0
29378,"free",2022-03-19,0,NA,0,NA,0,0
7686,"free",2022-09-20,0,NA,0,NA,0,0
18799,"free",2022-07-21,0,NA,0,NA,0,0
10331,"paid",2022-01-23,11,2022-12-23,76.89,2022-02-16,4.58,81.47
4183,"free",2022-11-28,0,NA,0,NA,0,0
11240,"free",2022-06-21,0,NA,0,NA,0,0
4364,"free",2022-07-10,0,NA,0,NA,0,0
27851,"free",2022-04-23,0,NA,0,NA,0,0
20903,"free",2022-11-07,0,NA,0,NA,0,0
8353,"paid",2022-03-18,6,2022-09-18,41.94,NA,0,41.94
28791,"free",2022-06-04,0,NA,0,NA,0,0
16885,"free",2022-07-31,0,NA,0,NA,0,0
8296,"free",2022-01-12,0,NA,0,NA,0,0
27071,"free",2022-11-23,0,NA,0,NA,0,0
11162,"free",2022-02-18,0,NA,0,NA,0,0
1492,"free",2022-05-08,0,NA,0,NA,0,0
10152,"free",2022-06-12,0,NA,0,NA,0,0
4273,"free",2022-03-01,0,NA,0,NA,0,0
9505,"free",2022-10-17,0,NA,0,NA,0,0
9863,"free",2022-06-08,0,NA,0,NA,0,0
13904,"paid",2022-11-27,11,2023-10-27,76.89,NA,0,76.89
16275,"free",2022-10-06,0,NA,0,NA,0,0
5348,"free",2022-09-27,0,NA,0,NA,0,0
2923,"paid",2022-01-21,8,2022-09-21,55.92,2022-06-02,9.24,65.16
3209,"free",2022-09-05,0,NA,0,NA,0,0
16106,"free",2022-09-17,0,NA,0,NA,0,0
8478,"free",2022-06-20,0,NA,0,NA,0,0
21665,"free",2022-03-01,0,NA,0,NA,0,0
29225,"free",2022-11-02,0,NA,0,NA,0,0
23744,"free",2022-03-17,0,NA,0,NA,0,0
2119,"free",2022-10-26,0,NA,0,NA,0,0
23010,"paid",2022-10-04,1,2022-11-04,6.99,2022-02-14,30.49,37.48
20795,"free",2022-02-12,0,NA,0,NA,0,0
21734,"free",2022-06-10,0,NA,0,NA,0,0
28420,"free",2022-02-24,0,NA,0,NA,0,0
3773,"free",2022-12-06,0,NA,0,NA,0,0
26781,"paid",2022-01-03,6,2022-07-03,41.94,NA,0,41.94
19896,"free",2022-04-06,0,NA,0,NA,0,0
23692,"free",2022-02-21,0,NA,0,NA,0,0
19448,"paid",2022-08-21,3,2022-11-21,20.97,NA,0,20.97
8535,"paid",2022-01-18,6,2022-07-18,41.94,2022-07-08,39.53,81.47
18293,"free",2022-01-05,0,NA,0,NA,0,0
27627,"free",2022-08-31,0,NA,0,NA,0,0
23893,"paid",2022-05-07,5,2022-10-07,34.95,NA,0,34.95
22287,"free",2022-04-06,0,NA,0,NA,0,0
9183,"free",2022-08-01,0,NA,0,NA,0,0
10580,"free",2022-07-25,0,NA,0,NA,0,0
25503,"free",2022-04-07,0,NA,0,NA,0,0
1630,"free",2022-10-19,0,NA,0,NA,0,0
22707,"paid",2022-12-03,12,2023-12-03,83.88,NA,0,83.88
13107,"free",2022-04-05,0,NA,0,NA,0,0
24286,"free",2022-10-21,0,NA,0,NA,0,0
25006,"free",2022-09-20,0,NA,0,NA,0,0
1314,"free",2022-03-04,0,NA,0,NA,0,0
6453,"free",2022-01-09,0,NA,0,NA,0,0
28159,"paid",2022-09-05,9,2023-06-05,62.91,NA,0,62.91
9556,"free",2022-09-17,0,NA,0,NA,0,0
27022,"free",2022-12-03,0,NA,0,NA,0,0
9709,"free",2022-11-16,0,NA,0,NA,0,0
22775,"free",2022-07-27,0,NA,0,NA,0,0
27256,"free",2022-11-28,0,NA,0,NA,0,0
1742,"free",2022-11-29,0,NA,0,NA,0,0
3843,"free",2022-03-21,0,NA,0,NA,0,0
4916,"paid",2022-02-16,12,2023-02-16,83.88,NA,0,83.88
23262,"free",2022-06-12,0,NA,0,NA,0,0
17031,"paid",2022-07-16,12,2023-07-16,83.88,NA,0,83.88
6319,"free",2022-02-07,0,NA,0,NA,0,0
4770,"free",2022-04-02,0,NA,0,NA,0,0
7362,"paid",2022-03-16,12,2023-03-16,83.88,NA,0,83.88
13674,"free",2022-10-13,0,NA,0,NA,0,0
12924,"free",2022-03-26,0,NA,0,NA,0,0
23049,"paid",2022-09-28,5,2023-02-28,34.95,NA,0,34.95
23285,"paid",2022-03-01,4,2022-07-01,27.96,NA,0,27.96
3117,"free",2022-05-24,0,NA,0,NA,0,0
13803,"free",2022-07-23,0,NA,0,NA,0,0
25553,"free",2022-12-24,0,NA,0,NA,0,0
3895,"free",2022-09-23,0,NA,0,NA,0,0
3791,"free",2022-08-12,0,NA,0,NA,0,0
25797,"free",2022-08-18,0,NA,0,NA,0,0
7645,"free",2022-07-09,0,NA,0,NA,0,0
8061,"free",2022-10-26,0,NA,0,NA,0,0
11697,"paid",2022-06-09,6,2022-12-09,41.94,2022-07-27,7.65,49.59
14217,"free",2022-05-25,0,NA,0,NA,0,0
25519,"free",2022-11-11,0,NA,0,NA,0,0
29249,"free",2022-07-11,0,NA,0,NA,0,0
26682,"free",2022-08-22,0,NA,0,NA,0,0
22992,"free",2022-01-15,0,NA,0,NA,0,0
26846,"free",2022-05-10,0,NA,0,NA,0,0
28885,"free",2022-03-26,0,NA,0,NA,0,0
22566,"free",2022-03-08,0,NA,0,NA,0,0
14706,"free",2022-10-23,0,NA,0,NA,0,0
6563,"paid",2022-10-26,12,2023-10-26,83.88,NA,0,83.88
28328,"free",2022-04-07,0,NA,0,NA,0,0
29709,"free",2022-03-02,0,NA,0,NA,0,0
22665,"free",2022-10-14,0,NA,0,NA,0,0
19800,"free",2022-03-30,0,NA,0,NA,0,0
9700,"free",2022-10-03,0,NA,0,NA,0,0
28070,"free",2022-12-22,0,NA,0,NA,0,0
15105,"paid",2022-12-30,6,2023-06-30,41.94,NA,0,41.94
8082,"free",2022-09-22,0,NA,0,NA,0,0
17936,"paid",2022-01-31,11,2022-12-31,76.89,NA,0,76.89
9173,"free",2022-09-28,0,NA,0,NA,0,0
16429,"free",2022-09-11,0,NA,0,NA,0,0
27985,"paid",2022-03-28,1,2022-04-28,6.99,NA,0,6.99
1255,"free",2022-12-27,0,NA,0,NA,0,0
21300,"free",2022-03-31,0,NA,0,NA,0,0
22964,"free",2022-09-22,0,NA,0,NA,0,0
15924,"free",2022-04-05,0,NA,0,NA,0,0
18206,"paid",2022-06-28,7,2023-01-28,48.93,NA,0,48.93
3538,"free",2022-02-02,0,NA,0,NA,0,0
24412,"paid",2022-09-25,6,2023-03-25,41.94,NA,0,41.94
23702,"free",2022-08-06,0,NA,0,NA,0,0
1247,"free",2022-10-01,0,NA,0,NA,0,0
798,"free",2022-04-28,0,NA,0,NA,0,0
25377,"free",2022-10-13,0,NA,0,NA,0,0
24339,"paid",2022-02-02,11,2023-01-02,76.89,2022-03-03,28.17,105.06
26089,"free",2022-06-07,0,NA,0,NA,0,0
26543,"free",2022-12-12,0,NA,0,NA,0,0
20147,"free",2022-03-13,0,NA,0,NA,0,0
6896,"free",2022-07-13,0,NA,0,NA,0,0
22753,"free",2022-11-22,0,NA,0,NA,0,0
2617,"free",2022-05-20,0,NA,0,NA,0,0
18673,"free",2022-09-24,0,NA,0,NA,0,0
13115,"paid",2022-11-15,11,2023-10-15,76.89,NA,0,76.89
5753,"free",2022-11-01,0,NA,0,NA,0,0
4516,"free",2022-05-10,0,NA,0,NA,0,0
13429,"free",2022-08-22,0,NA,0,NA,0,0
12370,"paid",2022-12-15,4,2023-04-15,27.96,NA,0,27.96
9579,"free",2022-03-01,0,NA,0,NA,0,0
10840,"free",2022-11-13,0,NA,0,NA,0,0
11087,"free",2022-04-24,0,NA,0,NA,0,0
659,"paid",2022-08-22,3,2022-11-22,20.97,NA,0,20.97
29798,"free",2022-04-02,0,NA,0,NA,0,0
13507,"free",2022-12-30,0,NA,0,NA,0,0
13276,"free",2022-11-14,0,NA,0,NA,0,0
27062,"free",2022-04-18,0,NA,0,NA,0,0
4799,"free",2022-05-09,0,NA,0,NA,0,0
23774,"free",2022-11-22,0,NA,0,NA,0,0
14247,"free",2022-05-11,0,NA,0,NA,0,0
14981,"free",2022-06-04,0,NA,0,NA,0,0
29274,"paid",2022-03-06,2,2022-05-06,13.98,NA,0,13.98
20281,"free",2022-09-15,0,NA,0,NA,0,0
23129,"paid",2022-12-12,7,2023-07-12,48.93,2022-09-26,6.94,55.87
7459,"paid",2022-05-25,8,2023-01-25,55.92,NA,0,55.92
5293,"free",2022-10-24,0,NA,0,NA,0,0
12616,"free",2022-04-04,0,NA,0,NA,0,0
10390,"free",2022-04-07,0,NA,0,NA,0,0
25470,"free",2022-06-30,0,NA,0,NA,0,0
22590,"free",2022-02-24,0,NA,0,NA,0,0
2008,"free",2022-10-14,0,NA,0,NA,0,0
13183,"free",2022-02-25,0,NA,0,NA,0,0
23470,"free",2022-07-29,0,NA,0,NA,0,0
9671,"free",2022-08-01,0,NA,0,NA,0,0
22841,"free",2022-01-24,0,NA,0,NA,0,0
25874,"free",2022-11-02,0,NA,0,NA,0,0
7003,"paid",2022-07-29,11,2023-06-29,76.89,NA,0,76.89
1084,"free",2022-08-07,0,NA,0,NA,0,0
11355,"paid",2022-02-24,8,2022-10-24,55.92,NA,0,55.92
8765,"free",2022-06-02,0,NA,0,NA,0,0
10780,"free",2022-09-04,0,NA,0,NA,0,0
24732,"free",2022-01-19,0,NA,0,NA,0,0
21703,"free",2022-07-07,0,NA,0,NA,0,0
11537,"free",2022-04-24,0,NA,0,NA,0,0
25866,"free",2022-12-18,0,NA,0,NA,0,0
987,"free",2022-05-03,0,NA,0,NA,0,0
2045,"free",2022-01-05,0,NA,0,NA,0,0
14026,"free",2022-01-18,0,NA,0,NA,0,0
4830,"free",2022-06-30,0,NA,0,NA,0,0
3173,"free",2022-06-16,0,NA,0,NA,0,0
25475,"free",2022-08-24,0,NA,0,NA,0,0
10025,"free",2022-08-01,0,NA,0,NA,0,0
28040,"free",2022-04-12,0,NA,0,NA,0,0
2300,"free",2022-07-18,0,NA,0,NA,0,0
13022,"free",2022-03-09,0,NA,0,NA,0,0
24970,"free",2022-11-21,0,NA,0,NA,0,0
19139,"free",2022-09-08,0,NA,0,NA,0,0
6802,"free",2022-03-01,0,NA,0,NA,0,0
25830,"free",2022-12-20,0,NA,0,NA,0,0
26433,"free",2022-04-14,0,NA,0,NA,0,0
17303,"free",2022-01-16,0,NA,0,NA,0,0
1331,"free",2022-02-03,0,NA,0,NA,0,0
20669,"free",2022-12-26,0,NA,0,NA,0,0
4828,"free",2022-10-25,0,NA,0,NA,0,0
9028,"free",2022-08-10,0,NA,0,NA,0,0
12221,"free",2022-02-20,0,NA,0,NA,0,0
8477,"free",2022-08-04,0,NA,0,NA,0,0
16367,"free",2022-01-07,0,NA,0,NA,0,0
17676,"free",2022-05-07,0,NA,0,NA,0,0
5582,"free",2022-05-03,0,NA,0,NA,0,0
1480,"free",2022-04-01,0,NA,0,NA,0,0
15056,"free",2022-03-13,0,NA,0,NA,0,0
17455,"free",2022-02-05,0,NA,0,NA,0,0
24049,"free",2022-12-12,0,NA,0,NA,0,0
18,"free",2022-06-15,0,NA,0,NA,0,0
19156,"free",2022-04-08,0,NA,0,NA,0,0
2019,"paid",2022-09-25,4,2023-01-25,27.96,NA,0,27.96
4845,"free",2022-02-13,0,NA,0,NA,0,0
8060,"free",2022-11-25,0,NA,0,NA,0,0
14390,"free",2022-10-05,0,NA,0,NA,0,0
8711,"paid",2022-01-12,11,2022-12-12,76.89,NA,0,76.89
4133,"free",2022-12-17,0,NA,0,NA,0,0
791,"free",2022-11-28,0,NA,0,NA,0,0
14871,"free",2022-08-13,0,NA,0,NA,0,0
15352,"free",2022-05-26,0,NA,0,NA,0,0
15393,"free",2022-09-12,0,NA,0,NA,0,0
26862,"free",2022-12-02,0,NA,0,NA,0,0
1144,"paid",2022-07-05,2,2022-09-05,13.98,2022-12-24,18.15,32.13
8869,"free",2022-11-20,0,NA,0,NA,0,0
18436,"free",2022-11-25,0,NA,0,NA,0,0
20667,"paid",2022-12-12,3,2023-03-12,20.97,NA,0,20.97
17495,"free",2022-05-19,0,NA,0,NA,0,0
19926,"free",2022-12-27,0,NA,0,NA,0,0
22517,"free",2022-09-28,0,NA,0,NA,0,0
17523,"free",2022-06-14,0,NA,0,NA,0,0
2250,"paid",2022-08-29,2,2022-10-29,13.98,NA,0,13.98
14636,"free",2022-08-10,0,NA,0,NA,0,0
15079,"free",2022-04-10,0,NA,0,NA,0,0
24514,"free",2022-08-08,0,NA,0,NA,0,0
7643,"free",2022-07-16,0,NA,0,NA,0,0
1083,"free",2022-12-04,0,NA,0,NA,0,0
4581,"free",2022-12-10,0,NA,0,NA,0,0
17829,"free",2022-08-25,0,NA,0,NA,0,0
11224,"free",2022-07-29,0,NA,0,NA,0,0
15908,"free",2022-08-04,0,NA,0,NA,0,0
13524,"free",2022-04-02,0,NA,0,NA,0,0
4960,"free",2022-07-27,0,NA,0,NA,0,0
10774,"free",2022-01-25,0,NA,0,NA,0,0
14284,"free",2022-03-15,0,NA,0,NA,0,0
22544,"free",2022-06-09,0,NA,0,NA,0,0
7563,"free",2022-10-01,0,NA,0,NA,0,0
26895,"free",2022-11-21,0,NA,0,NA,0,0
18319,"free",2022-02-24,0,NA,0,NA,0,0
15876,"free",2022-07-11,0,NA,0,NA,0,0
23430,"free",2022-10-05,0,NA,0,NA,0,0
28345,"free",2022-05-17,0,NA,0,NA,0,0
2251,"free",2022-12-10,0,NA,0,NA,0,0
6279,"free",2022-11-19,0,NA,0,NA,0,0
7606,"paid",2022-03-18,11,2023-02-18,76.89,2022-01-12,34.39,111.28
12434,"free",2022-02-04,0,NA,0,NA,0,0
21726,"free",2022-08-14,0,NA,0,NA,0,0
9472,"free",2022-11-10,0,NA,0,NA,0,0
13696,"free",2022-11-07,0,NA,0,NA,0,0
28272,"free",2022-10-04,0,NA,0,NA,0,0
20852,"paid",2022-09-22,1,2022-10-22,6.99,NA,0,6.99
12092,"free",2022-09-19,0,NA,0,NA,0,0
13956,"free",2022-11-27,0,NA,0,NA,0,0
28716,"paid",2022-11-16,1,2022-12-16,6.99,NA,0,6.99
18381,"free",2022-03-13,0,NA,0,NA,0,0
6935,"paid",2022-04-30,9,2023-01-30,62.91,NA,0,62.91
24726,"free",2022-03-05,0,NA,0,NA,0,0
27654,"free",2022-07-15,0,NA,0,NA,0,0
27189,"free",2022-09-14,0,NA,0,NA,0,0
26072,"free",2022-09-23,0,NA,0,NA,0,0
19930,"free",2022-10-31,0,NA,0,NA,0,0
18603,"free",2022-02-08,0,NA,0,NA,0,0
10015,"paid",2022-07-10,12,2023-07-10,83.88,NA,0,83.88
12289,"free",2022-12-07,0,NA,0,NA,0,0
465,"free",2022-11-11,0,NA,0,NA,0,0
19258,"free",2022-01-15,0,NA,0,NA,0,0
6948,"free",2022-08-28,0,NA,0,NA,0,0
23257,"free",2022-12-01,0,NA,0,NA,0,0
14663,"free",2022-04-17,0,NA,0,NA,0,0
22230,"free",2022-02-03,0,NA,0,NA,0,0
21786,"paid",2022-09-22,1,2022-10-22,6.99,NA,0,6.99
10005,"free",2022-06-02,0,NA,0,NA,0,0
23661,"free",2022-09-23,0,NA,0,NA,0,0
10974,"paid",2022-12-12,1,2023-01-12,6.99,NA,0,6.99
2892,"free",2022-12-30,0,NA,0,NA,0,0
25998,"paid",2022-08-29,2,2022-10-29,13.98,NA,0,13.98
13023,"free",2022-12-27,0,NA,0,NA,0,0
4090,"paid",2022-05-10,1,2022-06-10,6.99,NA,0,6.99
19626,"free",2022-12-11,0,NA,0,NA,0,0
12516,"paid",2022-06-14,12,2023-06-14,83.88,NA,0,83.88
19635,"free",2022-07-23,0,NA,0,NA,0,0
7723,"free",2022-11-01,0,NA,0,NA,0,0
9480,"free",2022-04-06,0,NA,0,NA,0,0
3321,"paid",2022-01-06,9,2022-10-06,62.91,2022-04-25,30.26,93.17
21984,"free",2022-01-15,0,NA,0,NA,0,0
14860,"free",2022-12-31,0,NA,0,NA,0,0
11848,"free",2022-08-16,0,NA,0,NA,0,0
24968,"free",2022-03-31,0,NA,0,NA,0,0
17277,"free",2022-10-12,0,NA,0,NA,0,0
13125,"free",2022-01-25,0,NA,0,NA,0,0
17075,"free",2022-08-03,0,NA,0,NA,0,0
15241,"free",2022-11-13,0,NA,0,NA,0,0
17853,"free",2022-09-14,0,NA,0,NA,0,0
9120,"free",2022-05-15,0,NA,0,NA,0,0
2861,"free",2022-07-08,0,NA,0,NA,0,0
27746,"free",2022-01-09,0,NA,0,NA,0,0
3041,"paid",2022-12-18,5,2023-05-18,34.95,NA,0,34.95
300,"free",2022-07-20,0,NA,0,NA,0,0
14104,"free",2022-03-19,0,NA,0,NA,0,0
15689,"paid",2022-08-10,4,2022-12-10,27.96,2022-02-19,48.87,76.83
18173,"free",2022-12-20,0,NA,0,NA,0,0
9347,"free",2022-12-18,0,NA,0,NA,0,0
8481,"paid",2022-08-14,7,2023-03-14,48.93,2022-10-07,3.5,52.43
17244,"paid",2022-11-26,3,2023-02-26,20.97,2022-06-24,2.98,23.95
19186,"free",2022-09-27,0,NA,0,NA,0,0
29712,"free",2022-11-08,0,NA,0,NA,0,0
481,"free",2022-10-21,0,NA,0,NA,0,0
8194,"free",2022-08-25,0,NA,0,NA,0,0
22307,"free",2022-07-03,0,NA,0,NA,0,0
27294,"paid",2022-03-14,1,2022-04-14,6.99,2022-04-22,16.74,23.73
21958,"paid",2022-10-16,3,2023-01-16,20.97,2022-12-10,41.69,62.66
20119,"free",2022-06-22,0,NA,0,NA,0,0
22251,"free",2022-09-07,0,NA,0,NA,0,0
6459,"free",2022-08-14,0,NA,0,NA,0,0
20804,"free",2022-08-12,0,NA,0,NA,0,0
18329,"free",2022-01-01,0,NA,0,NA,0,0
6322,"free",2022-11-24,0,NA,0,NA,0,0
11546,"paid",2022-02-28,4,2022-06-28,27.96,NA,0,27.96
10602,"free",2022-11-19,0,NA,0,NA,0,0
16027,"paid",2022-11-16,12,2023-11-16,83.88,NA,0,83.88
5614,"free",2022-02-15,0,NA,0,NA,0,0
5884,"free",2022-12-20,0,NA,0,NA,0,0
15129,"paid",2022-10-03,12,2023-10-03,83.88,NA,0,83.88
2845,"free",2022-05-26,0,NA,0,NA,0,0
24307,"free",2022-10-14,0,NA,0,NA,0,0
8846,"free",2022-04-07,0,NA,0,NA,0,0
26394,"free",2022-01-30,0,NA,0,NA,0,0
10006,"free",2022-11-25,0,NA,0,NA,0,0
28752,"free",2022-10-27,0,NA,0,NA,0,0
29609,"free",2022-08-21,0,NA,0,NA,0,0
8904,"free",2022-08-08,0,NA,0,NA,0,0
9576,"free",2022-10-09,0,NA,0,NA,0,0
6307,"free",2022-12-05,0,NA,0,NA,0,0
16931,"paid",2022-11-24,11,2023-10-24,76.89,2022-07-11,42.11,119
11134,"free",2022-07-04,0,NA,0,NA,0,0
21017,"free",2022-08-24,0,NA,0,NA,0,0
19138,"free",2022-12-22,0,NA,0,NA,0,0
23144,"free",2022-01-30,0,NA,0,NA,0,0
27741,"free",2022-04-11,0,NA,0,NA,0,0
374,"free",2022-11-01,0,NA,0,NA,0,0
25577,"free",2022-03-03,0,NA,0,NA,0,0
14531,"free",2022-03-01,0,NA,0,NA,0,0
2575,"free",2022-09-10,0,NA,0,NA,0,0
21307,"paid",2022-04-29,2,2022-06-29,13.98,NA,0,13.98
22526,"free",2022-01-17,0,NA,0,NA,0,0
25048,"free",2022-02-12,0,NA,0,NA,0,0
14595,"free",2022-09-29,0,NA,0,NA,0,0
16659,"paid",2022-10-22,10,2023-08-22,69.9,2022-09-17,24.05,93.95
10977,"free",2022-12-05,0,NA,0,NA,0,0
23480,"free",2022-01-21,0,NA,0,NA,0,0
8888,"free",2022-01-29,0,NA,0,NA,0,0
10721,"free",2022-08-18,0,NA,0,NA,0,0
13680,"free",2022-12-21,0,NA,0,NA,0,0
28880,"paid",2022-10-28,8,2023-06-28,55.92,NA,0,55.92
27916,"free",2022-05-22,0,NA,0,NA,0,0
1533,"free",2022-02-22,0,NA,0,NA,0,0
866,"free",2022-10-30,0,NA,0,NA,0,0
11149,"free",2022-07-04,0,NA,0,NA,0,0
27464,"free",2022-02-04,0,NA,0,NA,0,0
27145,"free",2022-05-30,0,NA,0,NA,0,0
8102,"paid",2022-09-17,2,2022-11-17,13.98,2022-12-01,39.15,53.13
24893,"free",2022-06-16,0,NA,0,NA,0,0
18684,"paid",2022-09-29,8,2023-05-29,55.92,NA,0,55.92
24270,"free",2022-08-17,0,NA,0,NA,0,0
13253,"paid",2022-09-15,8,2023-05-15,55.92,NA,0,55.92
22857,"free",2022-01-04,0,NA,0,NA,0,0
22503,"free",2022-03-26,0,NA,0,NA,0,0
3401,"paid",2022-02-06,10,2022-12-06,69.9,NA,0,69.9
12949,"free",2022-01-03,0,NA,0,NA,0,0
13842,"free",2022-09-20,0,NA,0,NA,0,0
28701,"free",2022-12-27,0,NA,0,NA,0,0
12827,"free",2022-09-05,0,NA,0,NA,0,0
7849,"free",2022-03-14,0,NA,0,NA,0,0
12320,"paid",2022-06-13,9,2023-03-13,62.91,NA,0,62.91
22766,"free",2022-07-30,0,NA,0,NA,0,0
7968,"free",2022-12-13,0,NA,0,NA,0,0
26634,"free",2022-12-17,0,NA,0,NA,0,0
22949,"free",2022-03-08,0,NA,0,NA,0,0
8219,"free",2022-12-11,0,NA,0,NA,0,0
21357,"free",2022-06-15,0,NA,0,NA,0,0
25173,"free",2022-03-22,0,NA,0,NA,0,0
23327,"free",2022-04-21,0,NA,0,NA,0,0
20645,"free",2022-04-04,0,NA,0,NA,0,0
