"mkt_email","next_mnth_pv","age","tenure","vehicle","kids","clothes","computers","food","furniture","garden","jewelry","music","pets","sports","toys","electronics","beauty","books","games","home","movies","outdoors","shoes","tools","health"
1,148.42,52,4,0,1,4,2,2,0,1,0,0,0,1,0,3,0,1,1,1,1,0,2,0,0
1,192.39,34,4,0,1,3,1,1,1,1,0,0,1,2,3,2,1,2,0,0,0,0,0,0,1
1,163.38,21,4,0,0,3,6,1,0,1,0,1,0,0,1,1,1,3,1,1,1,3,2,0,0
1,281.26,50,1,0,2,4,1,4,0,1,1,0,0,3,2,1,0,2,1,0,0,0,4,0,1
1,141.51,50,5,0,0,1,2,3,0,0,1,0,1,3,0,3,0,2,0,1,0,1,0,2,1
1,114.73,41,1,1,0,3,2,4,0,2,0,0,0,1,1,0,0,2,1,0,1,3,0,0,1
1,172.66,43,5,1,3,1,0,3,2,1,0,1,2,0,0,0,5,0,2,0,0,0,1,1,1
1,226.4,59,8,0,1,1,1,8,0,0,2,3,1,2,1,0,1,1,0,0,2,0,2,0,2
0,264.1,45,7,0,1,1,1,5,0,0,0,1,1,1,0,4,2,1,0,1,0,1,2,0,0
1,217.67,35,5,0,0,3,2,4,1,1,1,1,0,4,3,1,1,0,1,1,0,1,0,1,1
1,212.98,62,1,0,0,1,1,0,0,0,1,0,0,3,1,3,0,0,0,1,2,0,2,0,2
0,131.97,32,3,0,1,1,3,1,0,0,0,2,1,0,3,2,3,0,3,3,0,0,0,1,2
1,162.88,68,4,0,1,3,2,2,0,1,0,1,0,0,2,1,0,3,0,0,1,0,0,0,0
0,226.05,53,2,0,1,1,2,3,0,0,0,1,0,1,0,1,2,0,0,0,0,2,2,0,4
1,164.81,40,4,0,1,0,2,2,1,2,0,2,1,2,3,0,2,0,0,1,1,0,0,0,2
1,154.61,41,2,0,2,1,7,2,1,0,0,1,0,1,1,3,2,2,3,0,0,0,2,1,1
1,283.13,33,5,1,0,8,1,4,0,1,0,0,0,0,2,3,2,0,2,1,1,3,1,1,1
1,162.9,31,4,0,0,1,2,3,1,1,0,0,0,0,0,3,2,0,4,2,0,0,1,0,0
1,164.52,40,2,0,0,0,1,4,0,1,0,0,0,0,2,1,1,0,1,0,0,0,1,1,2
0,185.4,45,2,0,0,3,2,2,1,0,0,0,1,2,1,1,2,1,2,0,1,1,1,1,1
0,124.77,60,3,0,3,1,4,2,0,1,0,0,0,1,0,5,2,2,4,1,0,1,1,1,0
1,169.08,56,5,0,3,2,1,2,1,0,1,1,1,0,1,2,0,0,1,4,1,0,2,0,0
1,173.3,42,4,1,0,1,1,3,0,1,0,5,3,1,3,2,0,0,4,2,0,0,2,1,2
1,61.55,41,4,0,1,2,2,1,0,1,0,1,1,3,1,0,3,2,0,2,1,3,3,0,1
1,264.63,36,2,1,1,1,0,3,0,1,0,1,0,2,1,1,1,1,1,1,1,0,0,1,1
1,181.44,31,7,0,1,3,0,2,0,0,1,1,0,2,1,2,1,2,0,4,1,1,1,1,0
1,231.4,44,5,0,2,0,3,2,1,0,0,1,0,0,0,2,1,1,1,2,0,3,1,0,0
1,127.6,55,3,0,1,4,0,2,0,0,0,1,1,2,0,1,5,1,2,2,1,1,0,1,1
1,210.81,67,4,1,0,2,1,3,0,0,3,0,1,2,0,2,0,2,0,2,0,0,0,0,2
1,175.91,25,5,0,0,1,0,5,0,1,0,1,2,0,0,0,1,2,0,0,1,0,0,0,1
0,101.7,28,0,1,1,3,0,4,0,0,0,3,0,0,1,4,3,2,0,1,0,0,2,0,4
1,269.3,42,1,0,2,2,0,1,1,0,1,1,1,2,2,1,2,0,1,4,0,0,2,0,2
1,217.23,38,2,0,0,1,0,5,0,1,0,0,0,3,0,3,2,3,1,2,0,3,2,0,0
1,205.15,41,6,0,3,0,4,2,0,0,1,1,0,0,1,4,2,0,0,1,1,1,0,0,1
0,174.68,26,4,0,1,0,2,4,0,2,0,0,1,1,0,0,2,4,1,2,0,1,1,0,2
1,187.74,70,6,1,0,0,2,4,0,1,0,1,1,0,0,0,2,0,0,4,1,0,1,0,1
1,222.46,71,3,0,2,1,1,1,0,0,0,1,2,4,0,1,0,2,0,1,2,2,1,0,2
1,257.76,19,7,0,2,0,2,8,1,0,1,2,0,0,0,2,2,0,2,2,0,1,0,1,1
0,21.87,35,7,0,1,4,0,3,0,0,0,2,2,3,1,0,0,4,3,1,0,0,2,2,0
0,240.71,51,5,0,0,3,0,1,0,1,1,1,0,0,1,2,2,0,1,1,0,0,2,0,0
1,150.45,62,1,0,0,1,2,5,0,1,1,0,0,3,1,2,0,1,2,3,2,1,2,2,2
1,182.13,50,3,0,0,2,2,4,0,0,0,1,1,0,1,3,1,3,0,1,0,1,1,0,2
1,217.19,46,1,1,0,2,0,5,1,0,0,1,0,1,2,0,0,1,0,0,2,0,2,0,0
1,181.17,46,0,0,0,1,4,4,0,0,0,1,0,1,2,0,0,0,0,3,1,2,0,0,1
0,220.07,41,2,0,0,1,0,3,2,0,0,1,1,1,0,2,0,0,0,0,0,0,0,1,0
0,119.71,67,6,0,0,0,2,3,2,2,1,1,1,0,1,0,4,1,0,2,0,2,1,0,0
1,182.53,37,7,0,1,4,1,6,1,0,0,2,1,0,1,3,1,1,0,0,0,0,1,0,0
1,228.68,35,5,1,2,3,1,2,1,0,1,0,0,1,0,2,4,3,2,3,0,2,2,1,1
0,242.92,29,6,0,1,3,2,8,0,0,0,0,0,0,0,1,3,1,3,0,0,0,0,0,0
1,190.6,44,2,0,0,1,3,4,0,2,0,3,0,1,1,1,0,1,2,2,0,2,0,1,0
1,111.93,67,4,1,0,2,3,4,0,1,0,1,0,1,0,2,1,0,2,1,1,0,2,0,2
1,196.63,62,1,0,0,3,2,5,1,0,1,1,4,0,0,1,1,2,0,2,1,0,3,0,0
1,247.6,58,4,0,1,1,0,2,0,0,0,0,1,5,0,5,2,1,0,2,1,1,0,0,0
1,277.27,38,10,0,1,2,4,3,1,2,0,1,0,1,0,3,3,1,2,2,0,1,3,0,3
0,184.44,46,5,0,0,0,2,2,2,0,0,1,0,0,0,0,1,2,3,1,0,1,1,2,0
0,206.84,45,4,0,0,2,2,6,0,2,0,2,0,2,0,1,3,2,0,1,0,1,2,0,4
1,170.36,25,8,0,1,4,1,5,0,1,1,0,0,0,0,0,3,0,0,2,0,0,0,0,0
1,235.7,42,9,0,0,1,2,3,0,0,0,0,1,0,1,0,3,1,2,3,1,1,0,0,1
1,178.59,35,4,0,1,0,2,3,0,0,0,2,1,1,0,2,2,1,2,0,0,0,0,0,0
1,155.35,58,6,0,2,0,1,4,0,0,2,0,1,0,0,1,0,1,0,1,0,0,1,0,0
0,189.62,63,2,0,0,1,2,3,0,0,0,1,0,4,3,3,0,2,2,4,3,2,1,1,1
0,70.41,47,0,1,0,3,1,4,0,0,1,0,0,0,1,2,1,0,0,1,2,3,1,0,1
1,67.38,27,4,0,0,2,1,1,3,0,1,1,0,2,0,1,1,2,1,0,1,0,0,0,0
0,105.69,30,3,0,0,1,1,1,1,0,1,3,1,0,1,1,1,2,0,3,2,2,1,1,2
0,89.09,33,7,0,0,0,2,1,2,1,0,1,0,2,1,0,1,2,1,2,3,0,0,1,0
0,199.21,28,6,1,1,1,0,3,0,2,0,1,0,0,1,0,1,4,0,5,1,0,0,0,1
1,281.68,60,5,0,0,4,3,3,1,0,0,2,1,3,1,1,2,2,1,1,1,1,0,1,0
1,261.58,43,5,2,0,2,2,4,0,0,0,0,1,2,0,0,2,2,1,2,0,1,2,1,2
0,222.71,53,5,0,4,3,1,2,0,0,1,1,0,3,0,2,2,2,3,1,0,0,1,2,1
1,188.76,20,4,0,0,0,4,5,0,0,0,0,1,2,0,0,1,3,0,4,0,0,1,1,2
1,170.35,33,4,1,1,1,1,4,1,0,0,3,1,1,1,2,0,1,5,2,2,0,3,0,1
1,227.71,50,3,0,0,2,2,1,0,0,0,0,0,3,0,4,1,2,1,0,1,1,2,0,1
0,62.54,69,4,0,1,0,3,2,1,2,1,0,0,1,0,2,1,2,3,1,3,1,2,0,1
1,188.98,24,3,0,2,2,0,6,2,0,0,0,0,0,1,1,2,1,3,1,1,1,0,0,1
1,145.68,24,3,0,1,0,1,1,0,1,0,1,0,3,1,8,2,1,0,1,0,2,1,0,2
1,188.38,52,5,0,1,5,0,2,0,0,0,0,0,2,0,2,2,2,1,4,0,1,1,1,1
1,305.48,68,5,0,1,3,2,5,0,1,0,0,2,1,0,2,1,2,3,1,1,0,3,1,0
1,178.99,71,10,0,1,0,1,5,0,1,0,1,2,0,0,4,0,4,0,3,1,1,2,0,2
0,149.78,61,5,0,1,2,1,3,0,0,0,0,3,0,2,1,1,3,1,1,0,0,0,0,0
1,201.79,71,5,0,1,5,1,5,0,2,0,3,0,1,2,0,1,1,2,2,1,1,2,1,0
1,126.75,19,5,1,1,2,1,1,0,2,0,1,0,1,1,3,2,1,1,3,0,0,1,1,0
1,177.72,49,1,0,1,3,4,2,1,0,1,1,0,0,1,2,3,2,0,0,1,0,0,1,2
1,278.06,52,4,0,1,0,0,1,0,1,0,0,1,0,2,4,1,1,3,1,0,2,1,1,0
1,154.19,25,2,0,2,3,1,6,2,0,1,2,0,0,1,3,2,1,2,2,1,0,2,1,0
1,202.3,61,1,2,0,5,0,3,1,0,0,0,1,4,1,7,3,4,0,2,0,0,1,0,1
0,274.67,64,0,1,1,3,2,1,0,1,0,2,1,1,1,0,2,2,0,3,0,1,1,0,2
0,171.51,30,6,0,0,0,5,3,0,0,0,3,1,1,0,3,0,1,5,1,1,0,2,1,0
1,116.13,72,5,0,2,3,1,2,0,0,0,2,0,0,0,3,1,0,0,3,0,0,1,0,0
1,104.52,45,4,0,0,3,2,4,1,0,0,0,2,2,1,1,3,2,1,1,0,0,0,0,1
0,137.19,40,0,0,1,0,1,4,0,1,0,1,1,1,0,0,2,2,0,1,0,0,1,1,2
0,104.46,21,3,0,1,2,0,5,0,0,0,3,0,0,0,1,0,0,0,1,2,1,2,0,1
1,238.53,71,5,0,0,2,2,2,0,1,1,0,0,0,1,2,2,0,1,1,3,0,2,0,3
1,123.88,28,5,0,0,3,0,5,0,0,0,2,0,1,1,0,3,1,0,6,1,0,0,0,1
1,160.63,57,2,0,1,4,1,0,0,0,0,1,1,1,1,2,3,3,2,3,0,0,0,0,2
1,156.25,48,7,0,2,0,1,4,1,2,0,0,0,1,1,2,1,1,0,4,1,2,0,0,0
1,229.57,26,0,1,1,1,1,3,3,5,0,0,1,0,2,1,3,0,1,2,0,2,0,2,0
0,74.12,51,4,0,1,1,1,4,0,1,0,0,0,0,1,0,0,1,0,1,1,0,2,0,0
1,134.69,30,3,0,0,1,1,3,0,0,0,3,2,2,0,2,1,1,1,0,0,1,4,1,0
1,258.35,43,2,0,1,3,2,0,0,1,1,0,0,0,2,5,0,3,0,0,1,1,2,2,3
1,172.1,65,0,0,0,0,4,7,0,0,1,1,0,0,1,3,1,0,0,0,2,4,0,1,1
1,193.17,30,6,0,0,2,2,3,0,3,1,2,1,1,3,0,0,1,0,1,0,0,1,0,0
1,173.06,62,3,0,1,1,0,4,0,1,0,1,0,2,0,3,2,0,0,0,1,3,0,0,1
1,104.72,57,2,0,1,0,1,6,0,0,0,0,0,1,0,0,1,1,1,2,0,0,2,0,0
1,200.32,46,0,0,0,2,0,3,0,2,0,0,1,1,0,1,0,2,2,2,2,0,5,0,0
1,164.8,67,7,0,2,3,1,2,0,1,1,0,0,0,1,0,6,1,0,2,1,1,0,1,2
1,193.89,19,5,1,1,2,3,6,0,2,0,2,2,3,0,1,1,1,1,4,1,1,1,1,1
1,197.12,33,5,0,1,3,1,4,1,1,0,1,1,1,0,2,1,1,4,0,0,0,3,0,1
0,139.1,42,4,1,2,0,0,4,1,1,1,2,1,2,1,2,0,0,1,1,1,2,0,0,1
1,131.05,46,3,1,0,1,1,6,2,0,0,2,0,1,0,0,3,1,0,0,0,0,1,0,0
0,201.52,43,3,0,0,4,4,2,1,0,0,0,3,1,0,6,1,1,4,1,2,1,1,0,0
1,103.56,34,6,0,2,2,2,0,0,1,0,1,1,4,0,1,2,1,0,1,1,2,1,1,1
1,123.52,26,2,0,1,5,4,2,0,0,0,0,0,0,1,2,0,2,0,2,1,1,2,0,1
1,214.53,43,9,0,0,2,1,4,0,1,0,1,1,0,0,2,2,3,0,1,2,0,3,0,0
1,154.72,53,2,1,0,1,1,3,0,1,0,1,1,3,1,2,0,1,2,3,2,1,1,0,2
1,279.42,48,7,0,2,1,1,4,1,2,0,0,0,1,1,2,0,0,1,2,0,2,3,0,0
1,139.52,56,3,0,1,3,2,2,0,1,0,0,1,2,1,0,2,2,0,1,1,2,0,1,2
0,107.01,43,5,1,1,2,0,2,0,0,0,1,0,0,0,1,3,2,0,0,0,0,1,0,1
1,211.12,35,1,2,0,1,4,1,1,1,0,0,3,0,0,2,3,1,0,2,0,1,3,2,2
0,122.47,38,3,0,0,7,1,1,1,1,0,1,0,1,3,4,2,1,0,4,1,0,1,2,0
1,158.37,44,1,0,1,2,2,4,1,0,1,0,0,2,0,4,3,3,0,2,0,2,1,0,2
1,135.48,35,3,0,0,3,3,2,1,1,0,0,2,1,0,3,3,1,0,1,0,0,0,1,0
0,284.66,55,6,0,0,1,1,3,1,0,0,0,0,3,2,3,6,0,2,1,0,0,1,0,1
1,233.54,46,7,1,1,1,2,1,0,0,0,1,0,0,0,4,4,1,2,3,1,0,2,0,0
0,199.96,57,0,0,1,4,2,5,0,1,0,0,2,2,1,2,2,1,0,0,3,1,0,0,3
1,191.16,41,6,1,2,2,1,0,0,3,0,2,2,1,0,2,3,2,1,1,0,1,1,0,1
1,237.09,26,7,0,0,4,1,3,0,3,0,2,1,1,1,4,0,3,0,2,2,0,0,1,0
1,241.4,34,4,1,0,1,2,8,0,0,1,0,1,3,0,1,0,1,2,1,3,1,2,1,1
1,144.45,55,2,0,0,3,2,2,0,2,0,2,0,1,2,0,0,0,2,2,1,1,3,0,2
0,226.93,53,6,0,1,1,4,5,0,2,0,0,1,3,0,2,1,2,4,0,3,1,1,0,2
1,132.12,44,6,0,0,2,1,1,1,1,0,0,1,1,0,0,0,0,2,2,3,0,2,0,0
1,99.75,53,5,1,2,4,1,3,0,0,0,1,0,1,1,1,4,2,0,3,0,0,3,0,0
0,145.41,30,6,0,0,3,0,4,2,0,0,0,1,3,0,2,2,0,0,1,2,0,1,0,2
1,200.44,49,3,0,1,4,0,4,1,1,1,0,0,1,0,2,1,1,1,0,0,1,3,1,0
1,130.2,71,9,0,1,1,3,2,0,0,0,0,0,3,0,1,0,1,1,2,1,3,2,0,3
1,148.22,25,0,2,1,0,2,0,2,1,0,1,0,1,0,3,3,0,0,3,3,1,2,2,0
0,156.49,57,3,0,0,2,1,2,1,1,0,2,0,0,0,2,0,2,1,2,1,3,0,0,1
1,205.57,53,3,0,1,4,2,2,0,1,0,0,0,3,0,6,4,2,3,3,0,0,0,0,0
0,265.05,65,1,0,0,0,2,2,0,0,0,3,1,1,1,1,0,2,0,2,1,0,2,1,0
1,208.59,54,5,0,0,2,0,5,1,0,0,1,2,1,1,2,3,1,2,2,0,2,3,0,1
1,173.26,36,1,0,0,2,4,2,0,1,0,3,0,0,4,1,4,0,2,2,0,1,1,0,1
1,182.37,39,5,0,0,1,1,2,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0
1,240.35,21,4,1,0,1,1,1,1,1,1,0,1,4,0,2,2,0,1,1,0,1,1,0,2
0,126.95,56,4,0,1,3,0,2,0,0,0,0,1,0,0,2,0,1,1,0,1,0,1,0,0
1,261.5,34,2,1,0,1,0,6,0,0,2,2,1,2,1,2,2,0,0,1,1,0,0,0,0
1,268.6,66,4,0,2,3,1,5,2,3,0,0,0,1,0,0,0,2,2,2,2,0,3,1,0
1,179.79,64,5,0,0,2,3,2,0,2,0,3,1,1,1,2,4,1,0,2,2,3,0,0,0
1,119.05,52,4,0,2,3,3,3,0,1,1,0,1,1,2,0,2,5,0,3,1,1,1,0,1
1,133.48,58,4,0,1,4,2,1,0,2,1,1,2,1,2,1,1,3,0,0,1,1,1,0,2
1,176.74,60,4,0,0,3,0,2,2,1,0,0,0,0,1,2,1,4,0,2,1,0,0,0,3
0,131.36,71,4,0,2,0,1,3,0,0,1,1,0,4,0,1,0,1,0,2,3,3,0,0,3
0,197.03,67,1,0,0,1,1,2,0,0,1,0,1,1,0,1,1,4,0,1,0,1,1,0,2
0,191.01,25,0,1,1,2,0,6,0,1,1,0,0,1,1,6,0,1,1,2,4,0,1,0,2
0,251.89,69,6,0,1,5,1,0,0,2,0,0,0,1,0,2,1,1,0,1,0,0,2,0,1
0,131,38,2,1,0,2,0,4,1,1,0,1,1,2,1,4,2,1,4,0,0,1,0,0,0
1,154.26,35,3,0,1,3,1,4,0,2,0,0,1,1,0,3,1,1,1,1,1,2,1,1,1
1,165.26,50,3,1,1,7,1,6,0,0,1,1,1,0,2,1,2,1,1,2,2,4,1,2,1
0,226.5,36,8,1,1,2,4,3,0,0,0,0,2,2,0,1,0,0,0,0,1,0,0,0,1
1,102.17,55,8,1,2,4,1,2,0,0,0,0,0,1,0,0,2,1,0,3,2,1,1,1,1
1,100.61,38,3,0,1,1,1,2,0,0,1,0,0,1,0,0,2,2,1,2,1,2,0,0,1
0,80.93,41,3,0,0,0,1,6,0,2,1,2,0,1,1,0,1,1,1,2,2,1,3,0,1
1,137.47,65,1,0,2,3,1,1,0,0,0,3,0,0,0,1,0,1,1,4,1,3,1,0,0
1,197.77,68,6,0,0,1,1,3,1,0,0,3,0,2,0,6,3,0,2,1,1,1,1,0,1
1,211.28,57,0,0,1,2,2,2,0,2,0,0,0,1,0,4,3,2,1,0,2,0,1,0,1
1,130.12,61,3,0,0,1,2,3,0,0,0,1,2,1,1,0,1,2,0,1,0,1,2,0,1
1,212.62,63,4,0,2,1,1,4,0,0,0,0,1,1,2,4,0,1,0,2,0,0,0,0,1
0,118.28,58,2,1,1,4,0,2,1,0,0,1,1,0,0,0,1,2,0,0,1,3,0,0,0
1,147.34,51,7,0,1,3,2,3,0,1,1,0,1,2,0,2,0,1,1,1,0,0,0,1,0
0,190.09,39,4,1,1,4,2,4,1,1,0,0,1,2,0,0,3,2,1,0,2,0,2,0,0
1,126.08,39,9,0,0,1,3,4,0,0,0,0,1,1,0,0,2,3,0,2,0,2,1,1,3
1,178.31,66,12,0,0,7,0,2,0,0,1,0,0,1,0,2,2,0,0,2,1,0,2,0,1
0,112.7,22,3,1,1,0,1,2,1,1,0,0,0,2,0,5,2,1,0,2,1,1,1,5,0
1,218.24,53,2,0,1,2,1,4,0,1,0,0,0,2,1,2,2,1,0,3,1,0,2,0,3
0,121.79,20,10,1,0,0,0,3,0,0,0,2,1,2,1,0,3,3,0,2,0,0,1,1,1
1,241.58,32,0,1,0,3,4,2,1,0,2,4,1,2,0,4,1,1,2,2,0,0,0,2,0
0,218.25,71,5,0,2,2,2,5,1,1,1,1,0,0,1,0,3,2,0,3,3,2,1,1,2
1,177.87,45,5,0,2,0,3,2,1,0,0,0,0,2,0,1,2,1,0,2,1,1,3,0,1
0,202.6,45,8,0,0,1,1,1,1,1,0,3,1,1,0,2,3,2,3,6,0,1,1,0,1
1,236.75,45,2,0,2,2,1,1,1,1,0,2,1,0,0,1,0,1,1,3,0,0,0,0,2
1,236.56,56,1,1,1,1,2,7,0,1,1,1,0,0,1,2,1,1,0,2,0,3,1,0,0
1,168.18,20,4,0,1,0,5,2,1,3,0,1,0,0,0,0,3,1,0,2,0,0,2,0,0
1,157.95,59,6,2,1,3,3,2,2,1,1,1,1,2,1,1,1,1,1,1,0,0,0,0,0
0,63.83,44,7,0,0,4,0,6,0,1,0,2,0,1,0,1,1,2,1,1,1,0,2,0,0
1,222.45,68,8,1,2,4,1,1,1,2,0,1,1,4,3,1,1,1,1,4,2,0,0,0,1
0,134.69,44,3,0,0,3,2,6,0,0,1,1,1,0,2,1,0,2,4,0,0,0,2,0,0
1,178.24,58,0,0,1,1,2,6,0,0,1,0,1,2,0,0,2,0,0,2,1,2,1,0,1
1,199.71,57,6,0,0,5,2,3,0,1,0,2,0,0,1,4,2,2,1,0,2,1,2,0,1
1,171.25,46,3,1,2,2,0,1,1,0,0,0,0,0,1,2,1,0,0,1,1,0,0,0,4
0,88.49,39,1,0,0,1,2,2,1,0,1,0,3,1,1,0,2,0,0,2,1,2,1,1,2
0,141.43,60,6,0,0,1,1,4,0,2,0,1,1,2,0,0,2,1,1,1,1,0,5,0,0
0,182.56,26,6,0,0,1,0,3,1,2,0,2,0,0,0,1,2,1,0,1,2,2,0,0,2
0,245.72,52,3,1,1,6,1,4,2,2,0,2,0,1,0,2,1,0,4,1,2,2,1,1,0
0,64.9,43,0,2,0,3,1,2,0,2,0,1,1,2,1,3,0,1,0,0,1,0,2,1,1
1,92.63,32,4,0,1,3,0,2,1,0,0,2,1,0,1,2,0,2,3,0,1,1,2,1,1
0,120.11,28,5,0,1,2,0,2,0,1,1,1,1,0,1,1,3,2,1,1,0,0,0,0,0
0,160.13,63,3,1,2,0,0,3,1,0,2,0,0,2,0,1,0,1,1,4,2,1,2,0,1
0,251.34,27,5,1,0,3,1,4,0,0,0,1,0,1,1,0,0,5,0,0,2,0,2,2,0
1,287.94,49,6,0,2,4,3,4,2,0,1,1,0,2,1,2,1,0,1,3,0,3,0,1,1
1,157.63,49,4,0,1,2,3,2,1,2,0,0,1,1,0,2,3,2,3,1,1,1,0,0,0
1,215.81,44,6,1,2,3,1,4,0,3,0,1,0,2,1,2,3,0,0,1,0,2,0,0,3
1,184.39,25,2,0,3,2,3,2,0,0,0,1,0,2,1,4,2,1,2,0,0,0,1,0,0
1,141.52,28,0,1,1,2,0,2,1,0,0,1,1,0,0,1,2,1,0,1,2,1,0,1,4
1,97.43,47,1,0,2,1,1,2,1,1,1,0,0,1,2,1,0,3,0,1,2,0,1,0,0
1,144.95,65,2,2,0,0,2,2,0,2,1,1,2,3,1,2,3,2,1,0,0,2,1,1,2
1,208.99,50,0,0,0,1,2,2,2,2,1,1,0,2,0,5,1,1,3,2,1,2,0,1,1
1,181.12,37,9,0,0,1,1,7,0,0,0,1,0,3,0,3,2,3,0,1,1,0,2,0,3
1,191.4,70,2,0,1,1,1,4,0,2,0,1,0,3,2,1,1,0,0,3,0,1,2,0,0
1,136.45,43,4,0,1,2,1,2,0,0,1,0,0,4,0,2,1,2,1,0,1,1,3,0,1
1,329.1,46,3,0,0,1,2,4,0,0,0,0,0,2,2,1,2,1,1,1,2,0,2,0,1
1,184.04,44,8,0,0,1,0,2,1,1,0,0,1,1,1,4,0,1,1,0,0,1,2,1,1
1,165.18,62,4,0,0,2,5,7,1,0,2,0,0,2,2,3,1,0,1,0,1,0,1,0,0
1,200.05,44,8,1,0,4,4,4,0,0,1,2,0,3,1,2,1,1,0,1,0,0,2,2,1
1,249.82,65,1,0,0,4,1,3,0,1,0,2,0,1,1,4,2,3,2,0,1,0,2,1,0
1,192.54,56,5,0,0,1,1,0,0,0,1,2,0,1,1,1,2,1,0,5,3,2,1,1,0
0,79.75,57,0,0,3,1,1,4,1,1,0,1,0,2,3,2,1,1,1,2,2,1,0,0,1
1,262.07,62,4,2,0,0,1,5,0,0,0,6,0,1,0,3,2,0,0,1,1,0,0,0,0
1,152.67,41,1,0,2,5,0,6,0,0,1,2,1,0,0,2,3,0,0,2,0,1,0,0,0
1,82.59,56,3,0,1,1,0,3,0,1,0,0,0,0,1,3,0,0,1,0,1,1,0,0,1
1,147.73,39,5,1,4,2,0,2,0,0,0,0,1,1,0,0,1,1,0,4,3,1,3,0,0
1,133.93,22,8,1,2,2,1,4,1,1,3,0,2,1,0,4,4,2,1,1,0,0,0,0,0
1,246.03,52,2,1,0,0,3,6,0,0,0,2,0,2,1,4,2,2,3,4,0,0,0,0,2
0,134.62,18,6,0,0,1,1,3,0,0,0,0,0,2,0,3,3,1,0,0,0,0,2,0,2
0,126.61,55,6,1,0,0,2,2,0,2,0,0,0,6,0,1,1,1,1,1,1,2,2,0,1
1,160.94,37,2,1,1,4,0,4,2,2,0,1,0,1,0,0,3,2,0,1,1,1,1,1,1
1,215.7,49,12,0,2,1,0,3,1,2,0,0,1,1,2,1,1,0,1,2,1,0,1,0,3
1,204.1,41,3,0,1,4,1,3,1,1,3,0,1,1,1,1,1,0,0,0,1,1,0,1,1
0,143.44,21,3,0,0,2,1,3,0,0,0,0,0,0,0,1,2,1,1,2,1,1,1,0,0
0,189.59,42,4,1,2,2,2,2,0,1,2,2,0,2,0,1,0,0,3,3,0,1,2,2,1
1,277.38,62,0,2,1,1,1,5,0,2,0,0,1,1,1,3,0,0,5,1,3,1,0,0,1
1,230.1,22,8,1,1,0,0,1,1,0,0,2,1,1,2,5,2,1,4,3,0,0,0,0,0
1,294.75,34,6,0,1,2,2,1,0,0,0,1,2,1,0,6,1,2,2,1,2,2,2,0,1
1,229.74,31,4,0,1,4,0,4,0,1,3,4,2,0,0,2,0,4,2,0,1,0,2,0,2
1,286.83,45,9,1,1,7,4,3,0,1,0,1,0,2,0,1,3,1,0,1,2,2,0,2,0
1,154.11,20,6,1,0,2,3,5,0,0,1,1,0,4,1,3,4,2,0,3,0,0,0,0,1
1,213.4,24,5,1,0,1,0,6,0,1,0,1,0,1,3,1,1,1,0,1,2,1,3,1,1
0,141.1,72,1,0,0,0,0,1,0,0,1,1,1,2,0,0,3,0,0,4,1,0,3,1,1
1,256.01,69,8,0,1,2,1,1,0,4,1,0,1,0,1,2,3,2,0,0,1,1,1,1,1
0,132.4,56,4,0,0,3,1,4,1,0,1,2,0,0,1,3,0,2,2,0,0,0,2,0,0
0,190.06,66,5,1,1,0,7,5,2,0,0,2,0,3,0,3,2,0,1,2,1,0,3,0,1
1,242.33,45,9,0,1,2,0,3,0,0,0,0,3,2,0,1,2,0,2,0,1,0,2,0,2
1,225.27,53,5,0,0,2,2,11,2,1,1,0,0,0,1,0,2,4,0,0,2,2,3,1,3
0,123.51,20,4,1,0,1,1,3,2,0,0,0,0,1,1,3,2,0,2,4,2,0,0,1,1
0,217.25,37,1,0,0,1,2,3,0,2,0,1,4,2,2,1,2,1,1,2,0,1,1,0,1
1,114.28,39,4,0,0,2,1,0,0,1,1,0,0,2,1,3,2,5,0,0,2,0,4,0,0
0,204.98,25,2,1,0,3,2,3,1,2,0,0,0,1,1,3,2,0,2,0,1,0,2,0,1
1,120.37,61,2,0,0,3,3,5,0,1,0,0,0,1,0,0,3,0,4,0,1,0,0,0,1
1,271.6,47,3,0,1,2,0,5,0,0,1,2,2,2,0,0,3,2,3,1,2,0,0,1,1
1,132.36,60,6,0,0,0,1,1,1,2,0,0,0,3,0,1,3,2,2,3,1,0,2,1,1
1,206.53,63,7,1,1,3,0,3,0,0,0,2,0,2,0,4,3,0,3,0,1,1,4,1,1
1,262.13,54,4,0,1,0,2,2,0,0,0,0,0,0,1,2,0,2,0,1,1,0,1,0,0
0,148.07,42,3,0,2,1,1,3,1,1,0,2,0,0,0,1,0,1,0,1,1,0,1,0,3
1,225.48,68,6,1,0,3,1,4,0,1,0,1,0,2,0,3,4,3,2,3,0,2,1,1,1
1,176.02,61,2,1,0,6,3,1,1,2,0,0,0,1,0,0,1,2,1,1,0,1,1,0,1
1,182.81,20,0,0,1,0,6,1,0,0,0,1,0,0,1,2,3,2,2,1,1,2,0,0,0
1,223.42,71,5,1,2,2,3,2,0,0,0,1,1,3,2,2,2,2,0,2,1,0,1,0,1
1,155.57,25,4,1,1,5,2,3,1,3,0,1,0,2,0,1,2,2,1,2,0,1,6,0,2
1,196.6,25,0,1,0,5,4,2,1,0,0,1,0,1,3,3,1,2,0,1,0,1,2,0,0
1,141.14,45,0,0,1,4,2,3,2,0,0,0,0,1,1,1,2,2,0,1,0,2,0,0,2
