customer_id,group,plan,date,month,paid,type
LJ35884,treatment,free,2025-03-07,3,0,subscription
LK90892,treatment,free,2025-03-07,3,0,subscription
LQ97974,treatment,free,2025-03-07,3,0,subscription
LS10456,treatment,free,2025-03-07,3,0,subscription
LT90433,treatment,free,2025-03-07,3,0,subscription
LU35561,treatment,free,2025-03-07,3,0,subscription
LX44737,control,free,2025-03-07,3,0,subscription
LX51004,treatment,free,2025-03-07,3,0,subscription
LX73673,treatment,free,2025-03-07,3,32.59,purchase
LZ55747,control,free,2025-03-07,3,0,subscription
LZ89812,treatment,free,2025-03-07,3,0,subscription
MB58660,treatment,free,2025-03-07,3,0,subscription
MC72514,control,free,2025-03-07,3,1.29,purchase
MD72862,treatment,free,2025-03-07,3,0,subscription
ME53778,treatment,free,2025-03-07,3,0,subscription
MJ49236,control,free,2025-03-07,3,0,subscription
ML11991,treatment,free,2025-03-07,3,0,subscription
MP34035,treatment,pro,2025-03-07,3,0,subscription
MV21260,treatment,free,2025-03-07,3,0,subscription
MW72133,control,free,2025-03-07,3,17.67,purchase
MX80394,control,free,2025-03-07,3,0,subscription
NC58418,control,free,2025-03-07,3,2.19,purchase
NC68329,control,plus,2025-03-07,3,0,subscription
NF14157,treatment,free,2025-03-07,3,0,subscription
NJ88132,treatment,free,2025-03-07,3,0,subscription
NK84465,control,free,2025-03-07,3,0,subscription
NM63946,control,free,2025-03-07,3,0,subscription
NN59104,treatment,free,2025-03-07,3,0,subscription
NT21119,control,free,2025-03-07,3,0,subscription
NU41457,control,free,2025-03-07,3,0,subscription
NW10706,treatment,free,2025-03-07,3,0,subscription
NW78911,treatment,free,2025-03-07,3,25.56,purchase
NX41065,treatment,free,2025-03-07,3,0,subscription
OF97685,treatment,free,2025-03-07,3,0,subscription
OI60876,control,free,2025-03-07,3,0,subscription
OI69708,control,free,2025-03-07,3,0,subscription
OJ62251,treatment,free,2025-03-07,3,0,subscription
OM14122,treatment,free,2025-03-07,3,0,subscription
ON91651,treatment,free,2025-03-07,3,0,subscription
OQ49376,treatment,free,2025-03-07,3,0.06,purchase
OU74081,control,free,2025-03-07,3,8.04,purchase
OY81076,treatment,free,2025-03-07,3,0,subscription
PA56511,treatment,free,2025-03-07,3,20.27,purchase
PA75965,control,free,2025-03-07,3,0,subscription
PA85894,treatment,free,2025-03-07,3,14.66,purchase
PA90179,treatment,free,2025-03-07,3,0,subscription
PB85430,control,free,2025-03-07,3,0,subscription
PG50292,control,free,2025-03-07,3,0,subscription
PH60842,treatment,free,2025-03-07,3,23.03,purchase
PH63326,control,free,2025-03-07,3,0,subscription
PL58678,treatment,free,2025-03-07,3,0,subscription
PO88081,treatment,free,2025-03-07,3,0,subscription
PQ82751,control,free,2025-03-07,3,0,subscription
PQ96905,control,free,2025-03-07,3,0,subscription
PS38669,control,free,2025-03-07,3,0,subscription
PU64414,treatment,free,2025-03-07,3,0,subscription
PX81270,control,free,2025-03-07,3,0,subscription
PY40688,control,free,2025-03-07,3,0,subscription
QB46304,control,free,2025-03-07,3,0,subscription
QB62684,treatment,free,2025-03-07,3,0,subscription
QD75786,control,plus,2025-03-07,3,9.99,subscription
QE71226,treatment,free,2025-03-07,3,0,subscription
QL43418,treatment,free,2025-03-07,3,0,subscription
QM20315,control,free,2025-03-07,3,0,subscription
QN17081,treatment,free,2025-03-07,3,0,subscription
QN44832,treatment,free,2025-03-07,3,0,subscription
QQ33468,treatment,free,2025-03-07,3,0,subscription
QT42070,control,free,2025-03-07,3,0,subscription
QU59318,treatment,free,2025-03-07,3,0,subscription
QX23245,treatment,pro,2025-03-07,3,14.99,subscription
RA72373,control,free,2025-03-07,3,0,subscription
RB39665,control,free,2025-03-07,3,36.74,purchase
RG71378,control,free,2025-03-07,3,1.01,purchase
RH44654,treatment,free,2025-03-07,3,0,subscription
RH77907,treatment,free,2025-03-07,3,0,subscription
RN71148,treatment,free,2025-03-07,3,0,subscription
RP15481,control,free,2025-03-07,3,0,subscription
RS14477,control,free,2025-03-07,3,0,subscription
RU43275,control,free,2025-03-07,3,0,subscription
RV20539,treatment,free,2025-03-07,3,0,subscription
SC92906,treatment,pro,2025-03-07,3,22.37,purchase
SG59006,treatment,free,2025-03-07,3,0,subscription
SG66585,control,free,2025-03-07,3,0,subscription
SJ46067,control,free,2025-03-07,3,0,subscription
SJ48579,control,free,2025-03-07,3,10.22,purchase
SK32051,treatment,free,2025-03-07,3,0,subscription
SK89158,treatment,free,2025-03-07,3,0,subscription
SO51080,control,free,2025-03-07,3,0,subscription
SP37436,control,free,2025-03-07,3,0,subscription
SV68916,control,free,2025-03-07,3,0,subscription
SW31362,control,free,2025-03-07,3,0,subscription
SX59436,treatment,free,2025-03-07,3,0,subscription
SX61218,control,free,2025-03-07,3,0,subscription
SY18573,control,free,2025-03-07,3,0,subscription
SY30255,control,free,2025-03-07,3,0,subscription
SZ80544,control,free,2025-03-07,3,0,subscription
TE89806,treatment,free,2025-03-07,3,0,subscription
TJ10532,treatment,free,2025-03-07,3,18.34,purchase
TJ56672,treatment,free,2025-03-07,3,0,subscription
TS22133,treatment,pro,2025-03-07,3,0,subscription
TT93106,control,free,2025-03-07,3,0,subscription
UB28289,control,plus,2025-03-07,3,0,subscription
UD51952,control,free,2025-03-07,3,0,subscription
UD67539,control,free,2025-03-07,3,0,subscription
UE48974,treatment,free,2025-03-07,3,0,subscription
UE55034,treatment,free,2025-03-07,3,2.35,purchase
UG87929,treatment,free,2025-03-07,3,1.73,purchase
UJ45897,treatment,free,2025-03-07,3,0,subscription
UJ83855,treatment,free,2025-03-07,3,4.19,purchase
UL90661,control,free,2025-03-07,3,0,subscription
UN93260,treatment,free,2025-03-07,3,0,subscription
UP46837,treatment,pro,2025-03-07,3,14.99,subscription
UP52054,treatment,free,2025-03-07,3,0,subscription
UP97359,treatment,free,2025-03-07,3,0,subscription
UT21140,control,free,2025-03-07,3,10.78,purchase
UV38161,control,free,2025-03-07,3,9.31,purchase
UV98674,control,free,2025-03-07,3,0,subscription
UY62230,treatment,free,2025-03-07,3,0,subscription
UZ87046,control,free,2025-03-07,3,0,subscription
VA94929,control,free,2025-03-07,3,6.53,purchase
VD17622,treatment,free,2025-03-07,3,20.51,purchase
VE40658,control,free,2025-03-07,3,29.81,purchase
VF21365,treatment,free,2025-03-07,3,0,subscription
VG16958,treatment,free,2025-03-07,3,0,subscription
VJ70915,treatment,free,2025-03-07,3,0,subscription
VK54459,control,free,2025-03-07,3,7.8,purchase
VN72559,control,free,2025-03-07,3,0,subscription
VS98620,control,free,2025-03-07,3,0,subscription
VT60474,treatment,free,2025-03-07,3,0,subscription
VU39987,treatment,free,2025-03-07,3,0,subscription
VU75887,control,free,2025-03-07,3,0,subscription
VX19943,treatment,free,2025-03-07,3,0,subscription
VY67527,treatment,free,2025-03-07,3,0,subscription
VZ94826,treatment,free,2025-03-07,3,9.59,purchase
WC67701,treatment,free,2025-03-07,3,0,subscription
WC96690,control,free,2025-03-07,3,0,subscription
WE22046,treatment,free,2025-03-07,3,0,subscription
WE58360,treatment,free,2025-03-07,3,0,subscription
WE62502,control,free,2025-03-07,3,0,subscription
WE70220,treatment,free,2025-03-07,3,0,subscription
WK94535,treatment,free,2025-03-07,3,0,subscription
WM55043,control,free,2025-03-07,3,0,subscription
WZ39360,control,free,2025-03-07,3,0,subscription
XC63858,control,free,2025-03-07,3,0,subscription
XF34314,control,free,2025-03-07,3,0,subscription
XJ65886,treatment,pro,2025-03-07,3,14.99,subscription
XK42188,treatment,free,2025-03-07,3,0,subscription
XK46024,control,free,2025-03-07,3,0,subscription
XQ25274,control,free,2025-03-07,3,0,subscription
XQ80843,treatment,free,2025-03-07,3,0,subscription
XU36515,treatment,free,2025-03-07,3,0,subscription
XV72518,control,free,2025-03-07,3,0,subscription
XW55815,treatment,free,2025-03-07,3,1.43,purchase
XZ25203,treatment,free,2025-03-07,3,0,subscription
XZ60003,treatment,free,2025-03-07,3,0,subscription
YE84160,control,free,2025-03-07,3,0,subscription
YF98876,treatment,free,2025-03-07,3,0,subscription
YJ10764,control,free,2025-03-07,3,0,subscription
YN46295,treatment,free,2025-03-07,3,0,subscription
YO14422,control,free,2025-03-07,3,0,subscription
YO24303,control,free,2025-03-07,3,0,subscription
YO85671,treatment,free,2025-03-07,3,0,subscription
YP87896,treatment,free,2025-03-07,3,0,subscription
YS88733,control,free,2025-03-07,3,0,subscription
ZF75277,treatment,free,2025-03-07,3,6.62,purchase
ZM14910,treatment,free,2025-03-07,3,0,subscription
ZM71919,control,free,2025-03-07,3,0,subscription
ZN30647,treatment,free,2025-03-07,3,0,subscription
ZO23885,treatment,free,2025-03-07,3,0,subscription
ZP35479,control,free,2025-03-07,3,0,subscription
ZP55283,control,free,2025-03-07,3,0,subscription
ZS13257,treatment,free,2025-03-07,3,6.32,purchase
ZS15857,control,free,2025-03-07,3,0,subscription
ZT56710,treatment,pro,2025-03-07,3,0,subscription
ZV65016,treatment,free,2025-03-07,3,0,subscription
ZW52408,treatment,free,2025-03-07,3,0,subscription
ZW85200,control,free,2025-03-07,3,0,subscription
AC95001,control,free,2025-03-08,3,0,subscription
AD43573,treatment,free,2025-03-08,3,0,subscription
AE84886,control,free,2025-03-08,3,0,subscription
AI54212,control,free,2025-03-08,3,0,subscription
AK36875,control,free,2025-03-08,3,0,subscription
AM89350,control,free,2025-03-08,3,0,subscription
AN61992,control,free,2025-03-08,3,12.44,purchase
AP62197,treatment,free,2025-03-08,3,0,subscription
AP93409,treatment,free,2025-03-08,3,28.57,purchase
AT49742,control,free,2025-03-08,3,0,subscription
AV83275,control,free,2025-03-08,3,0,subscription
AW22883,treatment,free,2025-03-08,3,0,subscription
AW22883,treatment,free,2025-03-08,3,19.06,purchase
AX10781,treatment,free,2025-03-08,3,0,subscription
AX82640,control,free,2025-03-08,3,0,subscription
AX96006,control,free,2025-03-08,3,0,subscription
BB15307,treatment,free,2025-03-08,3,3.46,purchase
BB71253,control,plus,2025-03-08,3,0,subscription
BD63686,control,free,2025-03-08,3,0,subscription
BE19389,control,free,2025-03-08,3,0,subscription
BF32709,treatment,free,2025-03-08,3,0,subscription
BF40233,control,free,2025-03-08,3,0,subscription
BG44795,treatment,free,2025-03-08,3,0,subscription
BH96468,control,free,2025-03-08,3,7.79,purchase
BJ68751,control,free,2025-03-08,3,0,subscription
BO45263,control,free,2025-03-08,3,0,subscription
BT68388,treatment,free,2025-03-08,3,0,subscription
BX56095,treatment,free,2025-03-08,3,0,subscription
BZ46103,treatment,free,2025-03-08,3,0,subscription
CB74096,control,free,2025-03-08,3,34.93,purchase
CC99303,treatment,free,2025-03-08,3,0,subscription
CD11111,control,free,2025-03-08,3,0,subscription
CG13018,control,free,2025-03-08,3,0,subscription
CG73455,treatment,free,2025-03-08,3,0,subscription
CH24120,control,plus,2025-03-08,3,0,subscription
CH28789,control,free,2025-03-08,3,0,subscription
CK22016,control,free,2025-03-08,3,0,subscription
CL24574,treatment,free,2025-03-08,3,0,subscription
CL36159,treatment,free,2025-03-08,3,12.43,purchase
CN67530,control,free,2025-03-08,3,0,subscription
CS48070,control,free,2025-03-08,3,0.36,purchase
CY53453,control,free,2025-03-08,3,0,subscription
DB67849,control,free,2025-03-08,3,0,subscription
DD91877,treatment,plus,2025-03-08,3,0,subscription
DG91650,control,free,2025-03-08,3,0,subscription
DJ28524,treatment,free,2025-03-08,3,0,subscription
DM71114,treatment,free,2025-03-08,3,0,subscription
DS30829,treatment,free,2025-03-08,3,0,subscription
DT28356,treatment,free,2025-03-08,3,0,subscription
DT35987,control,free,2025-03-08,3,0,subscription
DU23561,treatment,free,2025-03-08,3,0,subscription
DX81496,control,free,2025-03-08,3,0,subscription
EB74797,control,plus,2025-03-08,3,9.99,subscription
ED88940,control,free,2025-03-08,3,0,subscription
EF11672,control,free,2025-03-08,3,0,subscription
EF34078,treatment,free,2025-03-08,3,0,subscription
EH24204,treatment,free,2025-03-08,3,0,subscription
EM19735,treatment,free,2025-03-08,3,0,subscription
EQ33933,control,free,2025-03-08,3,0,subscription
ER27826,treatment,free,2025-03-08,3,0,subscription
ET58834,control,free,2025-03-08,3,0,subscription
EY39183,treatment,free,2025-03-08,3,0,subscription
EZ27046,treatment,free,2025-03-08,3,4.54,purchase
FA11499,control,free,2025-03-08,3,6.16,purchase
FA19782,control,free,2025-03-08,3,0,subscription
FD97127,treatment,free,2025-03-08,3,44.26,purchase
FE58255,control,free,2025-03-08,3,0,subscription
FG24194,treatment,free,2025-03-08,3,0,subscription
FG63306,control,free,2025-03-08,3,0,subscription
FH29883,treatment,free,2025-03-08,3,0,subscription
FI62534,control,free,2025-03-08,3,0,subscription
FJ73383,control,free,2025-03-08,3,0,subscription
FJ83322,treatment,free,2025-03-08,3,0,subscription
FK52138,control,free,2025-03-08,3,0,subscription
FO27272,control,free,2025-03-08,3,0,subscription
FO82039,control,free,2025-03-08,3,0,subscription
FQ32857,control,free,2025-03-08,3,0,subscription
FU71166,treatment,plus,2025-03-08,3,9.99,subscription
FV44877,treatment,free,2025-03-08,3,0,subscription
FZ47104,control,plus,2025-03-08,3,9.99,subscription
GA14468,treatment,free,2025-03-08,3,0,subscription
GB50849,control,free,2025-03-08,3,0,subscription
GC12795,control,free,2025-03-08,3,0,subscription
GG65490,control,free,2025-03-08,3,0,subscription
GN42432,control,free,2025-03-08,3,0,subscription
GS77546,control,free,2025-03-08,3,0,subscription
GS83513,control,free,2025-03-08,3,0,subscription
GU73937,treatment,free,2025-03-08,3,0,subscription
GY20479,treatment,free,2025-03-08,3,7.42,purchase
HB77633,treatment,free,2025-03-08,3,0,subscription
HB94024,control,free,2025-03-08,3,0,subscription
HC57902,control,free,2025-03-08,3,0,subscription
HD57779,treatment,free,2025-03-08,3,0.08,purchase
HF58796,control,free,2025-03-08,3,0,subscription
HL92123,control,free,2025-03-08,3,0,subscription
HM54793,treatment,free,2025-03-08,3,0,subscription
HP24819,treatment,free,2025-03-08,3,0,subscription
HP28013,treatment,free,2025-03-08,3,0,subscription
HP76689,treatment,free,2025-03-08,3,0,subscription
HQ66675,treatment,free,2025-03-08,3,6.1,purchase
HT72928,control,free,2025-03-08,3,0,subscription
HX62831,control,free,2025-03-08,3,55.66,purchase
HY85526,treatment,free,2025-03-08,3,0,subscription
ID34920,treatment,free,2025-03-08,3,0,subscription
IH92150,control,free,2025-03-08,3,0,subscription
IL22142,control,free,2025-03-08,3,0,subscription
IN10825,treatment,free,2025-03-08,3,0,subscription
IR83165,control,free,2025-03-08,3,0,subscription
IS39198,control,free,2025-03-08,3,0,subscription
IU98546,treatment,plus,2025-03-08,3,9.99,subscription
IV23811,control,free,2025-03-08,3,0,subscription
IV47399,treatment,free,2025-03-08,3,0,subscription
IV89182,control,free,2025-03-08,3,0,subscription
IZ56963,control,free,2025-03-08,3,5.08,purchase
JA70432,treatment,free,2025-03-08,3,0,subscription
JD98888,control,free,2025-03-08,3,0,subscription
JK95099,treatment,free,2025-03-08,3,0,subscription
JL57888,treatment,free,2025-03-08,3,0,subscription
JO95155,treatment,free,2025-03-08,3,0,subscription
JQ13491,control,free,2025-03-08,3,0,subscription
JS50584,treatment,free,2025-03-08,3,5,purchase
JY42695,treatment,free,2025-03-08,3,0,subscription
JY80797,treatment,free,2025-03-08,3,0,subscription
KE71350,treatment,free,2025-03-08,3,5.14,purchase
KG72803,treatment,free,2025-03-08,3,0,subscription
KI36145,control,free,2025-03-08,3,0,subscription
KK31434,treatment,free,2025-03-08,3,0,subscription
KN22049,control,free,2025-03-08,3,0,subscription
KP32892,treatment,free,2025-03-08,3,5.71,purchase
KQ15068,treatment,free,2025-03-08,3,0,subscription
KQ27418,treatment,free,2025-03-08,3,0,subscription
KR61047,treatment,free,2025-03-08,3,0,subscription
KS26569,treatment,free,2025-03-08,3,0,subscription
KS79985,control,plus,2025-03-08,3,0,subscription
KU49442,treatment,free,2025-03-08,3,0,subscription
KW54411,control,free,2025-03-08,3,0,subscription
KX48936,treatment,free,2025-03-08,3,0,subscription
KY25929,treatment,free,2025-03-08,3,0,subscription
LK87017,control,free,2025-03-08,3,12.3,purchase
LN68695,treatment,free,2025-03-08,3,0,subscription
LP42945,control,free,2025-03-08,3,0,subscription
LQ59572,treatment,free,2025-03-08,3,0,subscription
LV88443,control,free,2025-03-08,3,11.13,purchase
LW69890,treatment,free,2025-03-08,3,0,subscription
LX21856,treatment,free,2025-03-08,3,0,subscription
MA90301,control,free,2025-03-08,3,0,subscription
ME27178,control,free,2025-03-08,3,0,subscription
MG31558,control,free,2025-03-08,3,0,subscription
MI76544,treatment,free,2025-03-08,3,0,subscription
MP51998,control,free,2025-03-08,3,0,subscription
MP97607,control,free,2025-03-08,3,0,subscription
MQ42567,control,free,2025-03-08,3,0,subscription
MT62456,control,free,2025-03-08,3,0,subscription
MU31529,treatment,free,2025-03-08,3,0,subscription
MV13230,treatment,free,2025-03-08,3,0,subscription
NA11712,control,free,2025-03-08,3,15.34,purchase
NC25089,control,free,2025-03-08,3,0,subscription
ND47050,control,free,2025-03-08,3,0,subscription
NF41092,control,free,2025-03-08,3,0,subscription
NG29734,control,free,2025-03-08,3,0,subscription
NI10803,treatment,free,2025-03-08,3,0,subscription
NK24268,treatment,free,2025-03-08,3,0,subscription
NN76405,treatment,free,2025-03-08,3,6.79,purchase
NQ24082,control,free,2025-03-08,3,0,subscription
NR64429,control,free,2025-03-08,3,0,subscription
NS99565,control,free,2025-03-08,3,0,subscription
OA22442,treatment,free,2025-03-08,3,0,subscription
OB32940,treatment,free,2025-03-08,3,0,subscription
OD15933,control,free,2025-03-08,3,0,subscription
OD97351,treatment,free,2025-03-08,3,0,subscription
OF96225,control,free,2025-03-08,3,0,subscription
OG18377,control,free,2025-03-08,3,8.96,purchase
OH73493,treatment,free,2025-03-08,3,0,subscription
OL40187,control,free,2025-03-08,3,0,subscription
OO33222,control,free,2025-03-08,3,0,subscription
OP87044,control,free,2025-03-08,3,0,subscription
OP99686,control,free,2025-03-08,3,0,subscription
OR15459,treatment,free,2025-03-08,3,0,subscription
OS65306,control,free,2025-03-08,3,0,subscription
OV27305,treatment,free,2025-03-08,3,0,subscription
OW29312,treatment,free,2025-03-08,3,0,subscription
PA50088,treatment,free,2025-03-08,3,0,subscription
PC81520,treatment,free,2025-03-08,3,0,subscription
PK79024,treatment,free,2025-03-08,3,0,subscription
PL33529,control,free,2025-03-08,3,0,subscription
PM11290,control,free,2025-03-08,3,0,subscription
PN77327,treatment,free,2025-03-08,3,0,subscription
PP60647,control,free,2025-03-08,3,7.01,purchase
PT46740,control,free,2025-03-08,3,0,subscription
PT49747,control,free,2025-03-08,3,0,subscription
PW98907,control,free,2025-03-08,3,0,subscription
PZ47087,treatment,free,2025-03-08,3,0,subscription
QB33338,control,free,2025-03-08,3,0,subscription
QH81357,control,free,2025-03-08,3,0,subscription
QK42637,control,free,2025-03-08,3,0,subscription
QM74116,treatment,free,2025-03-08,3,0,subscription
QO72195,control,free,2025-03-08,3,0,subscription
QP16603,treatment,free,2025-03-08,3,0,subscription
QQ56898,treatment,free,2025-03-08,3,0,subscription
QS45771,control,free,2025-03-08,3,0,subscription
RC61690,treatment,pro,2025-03-08,3,0,subscription
RD34273,control,free,2025-03-08,3,26.03,purchase
RE12694,control,free,2025-03-08,3,0,subscription
RF96000,treatment,pro,2025-03-08,3,14.99,subscription
RG43180,treatment,free,2025-03-08,3,0,subscription
RH89666,control,free,2025-03-08,3,0,subscription
RP60783,treatment,free,2025-03-08,3,0,subscription
RP72871,control,free,2025-03-08,3,1.16,purchase
RV20503,treatment,free,2025-03-08,3,0,subscription
SA88046,control,free,2025-03-08,3,0,subscription
SE85722,control,free,2025-03-08,3,0,subscription
SG60689,treatment,free,2025-03-08,3,0,subscription
SH30762,control,free,2025-03-08,3,0,subscription
SI81588,treatment,free,2025-03-08,3,0,subscription
SJ15042,control,free,2025-03-08,3,9.49,purchase
SN56123,treatment,pro,2025-03-08,3,14.99,subscription
SO94944,control,free,2025-03-08,3,0,subscription
SP25875,treatment,free,2025-03-08,3,0,subscription
SP67146,control,free,2025-03-08,3,0,subscription
ST27145,treatment,free,2025-03-08,3,0,subscription
ST74550,treatment,free,2025-03-08,3,0,subscription
SV39253,control,free,2025-03-08,3,0,subscription
SW58552,control,free,2025-03-08,3,0,subscription
SX85032,control,free,2025-03-08,3,0,subscription
SZ33271,control,free,2025-03-08,3,1.8,purchase
SZ98240,control,free,2025-03-08,3,0,subscription
TC28126,treatment,pro,2025-03-08,3,14.99,subscription
TD79109,treatment,free,2025-03-08,3,0,subscription
TE19283,control,free,2025-03-08,3,0,subscription
TH21186,control,plus,2025-03-08,3,9.99,subscription
TI87475,control,free,2025-03-08,3,0,subscription
TM83255,treatment,free,2025-03-08,3,4.06,purchase
TN30307,control,free,2025-03-08,3,0,subscription
TN42625,control,free,2025-03-08,3,0,subscription
TT12976,control,free,2025-03-08,3,0,subscription
TT13232,control,free,2025-03-08,3,0,subscription
TU51691,treatment,pro,2025-03-08,3,44.27,purchase
TU91583,control,free,2025-03-08,3,2.55,purchase
TW98863,control,free,2025-03-08,3,0,subscription
UB41899,treatment,free,2025-03-08,3,0,subscription
UF32789,control,free,2025-03-08,3,0,subscription
UI17586,control,free,2025-03-08,3,7.83,purchase
UI39758,control,free,2025-03-08,3,0,subscription
UR33068,control,free,2025-03-08,3,0,subscription
US17120,treatment,free,2025-03-08,3,0.21,purchase
UT80187,treatment,free,2025-03-08,3,0,subscription
VH59498,control,free,2025-03-08,3,0,subscription
VI66464,treatment,free,2025-03-08,3,0,subscription
VK70235,control,free,2025-03-08,3,0,subscription
VM92479,treatment,free,2025-03-08,3,0,subscription
VO59221,control,free,2025-03-08,3,0,subscription
VS18410,treatment,plus,2025-03-08,3,0,subscription
VS44933,control,free,2025-03-08,3,0,subscription
VW15461,control,free,2025-03-08,3,0,subscription
VY21197,treatment,free,2025-03-08,3,0,subscription
VZ47593,control,plus,2025-03-08,3,9.99,subscription
WA17646,control,free,2025-03-08,3,0,subscription
WB79319,control,free,2025-03-08,3,0,subscription
WC45577,control,free,2025-03-08,3,0,subscription
WE23179,treatment,free,2025-03-08,3,0,subscription
WI55171,treatment,free,2025-03-08,3,0,subscription
WK85604,treatment,free,2025-03-08,3,0,subscription
WR88504,control,free,2025-03-08,3,0,subscription
WV71788,treatment,free,2025-03-08,3,0,subscription
WY39149,treatment,free,2025-03-08,3,0,subscription
WY99347,treatment,free,2025-03-08,3,0,subscription
XC84196,control,free,2025-03-08,3,0,subscription
XF12353,treatment,free,2025-03-08,3,0,subscription
XF63572,control,free,2025-03-08,3,0,subscription
XG16313,control,free,2025-03-08,3,0,subscription
XG22755,treatment,free,2025-03-08,3,0,subscription
XH51873,control,free,2025-03-08,3,0,subscription
XK24764,treatment,free,2025-03-08,3,0,subscription
XL70507,control,free,2025-03-08,3,0,subscription
XM71175,treatment,free,2025-03-08,3,0,subscription
XM91290,treatment,free,2025-03-08,3,0,subscription
XP30041,treatment,pro,2025-03-08,3,14.99,subscription
XQ68404,control,free,2025-03-08,3,0,subscription
XQ86692,treatment,free,2025-03-08,3,0,subscription
XQ90986,control,free,2025-03-08,3,0,subscription
XT46834,control,free,2025-03-08,3,0,subscription
XV14160,treatment,free,2025-03-08,3,0,subscription
XV88893,control,free,2025-03-08,3,0,subscription
XW10423,control,free,2025-03-08,3,0,subscription
XW55815,treatment,free,2025-03-08,3,3.65,purchase
XY66302,control,free,2025-03-08,3,0,subscription
YA46158,treatment,free,2025-03-08,3,0,subscription
YC68917,control,free,2025-03-08,3,0,subscription
YC85785,control,free,2025-03-08,3,0,subscription
YN72181,treatment,free,2025-03-08,3,0,subscription
YP58130,control,free,2025-03-08,3,0,subscription
YR62021,treatment,free,2025-03-08,3,0,subscription
YS79599,control,free,2025-03-08,3,0,subscription
YX67451,control,free,2025-03-08,3,5.11,purchase
ZA98932,treatment,free,2025-03-08,3,0,subscription
ZB44070,treatment,free,2025-03-08,3,0,subscription
ZB70740,control,free,2025-03-08,3,0,subscription
ZG92938,control,free,2025-03-08,3,0,subscription
ZJ94330,treatment,free,2025-03-08,3,0,subscription
ZK67040,control,free,2025-03-08,3,0,subscription
ZL55153,control,free,2025-03-08,3,0,subscription
ZM82190,control,free,2025-03-08,3,0,subscription
ZN10736,control,free,2025-03-08,3,0,subscription
ZN37736,control,free,2025-03-08,3,0,subscription
ZO34996,control,free,2025-03-08,3,9.15,purchase
ZR89159,control,free,2025-03-08,3,24.85,purchase
ZT61110,control,free,2025-03-08,3,0,subscription
ZZ15260,treatment,free,2025-03-08,3,0,subscription
ZZ44741,control,free,2025-03-08,3,0,subscription
AC17849,control,free,2025-03-09,3,0,subscription
AC20089,treatment,free,2025-03-09,3,0,subscription
AC80798,control,free,2025-03-09,3,1.92,purchase
AG46884,treatment,free,2025-03-09,3,0,subscription
AI40047,control,free,2025-03-09,3,23.76,purchase
AI59687,control,free,2025-03-09,3,0,subscription
AJ27405,control,plus,2025-03-09,3,0,subscription
AK98862,treatment,free,2025-03-09,3,0,subscription
AP90063,control,free,2025-03-09,3,0,subscription
AP93409,treatment,free,2025-03-09,3,9.86,purchase
AT67464,treatment,free,2025-03-09,3,0,subscription
AW29726,treatment,free,2025-03-09,3,0,subscription
BA61170,treatment,free,2025-03-09,3,9.73,purchase
BB15307,treatment,free,2025-03-09,3,2.62,purchase
BG27343,control,free,2025-03-09,3,0,subscription
BI36155,control,free,2025-03-09,3,0,subscription
BJ95560,treatment,free,2025-03-09,3,0,subscription
BM28526,treatment,free,2025-03-09,3,0,subscription
BU64499,control,free,2025-03-09,3,0,subscription
BX22125,treatment,free,2025-03-09,3,0,subscription
CA15420,control,free,2025-03-09,3,0,subscription
CB74096,control,free,2025-03-09,3,0,subscription
CE27257,treatment,free,2025-03-09,3,0,subscription
CE85354,control,plus,2025-03-09,3,0,subscription
CG15564,control,free,2025-03-09,3,0,subscription
CJ70495,treatment,free,2025-03-09,3,0,subscription
CM51408,control,free,2025-03-09,3,33.3,purchase
CP74433,treatment,free,2025-03-09,3,6.17,purchase
CQ25327,treatment,free,2025-03-09,3,0,subscription
CR94918,treatment,free,2025-03-09,3,0,subscription
CS88642,control,free,2025-03-09,3,0,subscription
CT58811,treatment,pro,2025-03-09,3,14.99,subscription
CW82901,control,plus,2025-03-09,3,9.99,subscription
CX62510,control,free,2025-03-09,3,0,subscription
CX87209,treatment,free,2025-03-09,3,0,subscription
DB83444,control,free,2025-03-09,3,0,subscription
DE99359,treatment,free,2025-03-09,3,0,subscription
DF63687,control,free,2025-03-09,3,0,subscription
DH34870,control,free,2025-03-09,3,0,subscription
DI94625,treatment,plus,2025-03-09,3,6.31,purchase
DJ69327,control,free,2025-03-09,3,0,subscription
DK84334,treatment,free,2025-03-09,3,0,subscription
DL44824,control,free,2025-03-09,3,0,subscription
DM40281,control,free,2025-03-09,3,5.91,purchase
DU32680,control,free,2025-03-09,3,0,subscription
DW88247,treatment,free,2025-03-09,3,9.84,purchase
EA55052,treatment,free,2025-03-09,3,0,subscription
ED91795,treatment,free,2025-03-09,3,7.66,purchase
EE15344,treatment,free,2025-03-09,3,0,subscription
EE37750,treatment,free,2025-03-09,3,0,subscription
EH97817,treatment,free,2025-03-09,3,11.57,purchase
EJ44852,control,free,2025-03-09,3,0,subscription
EJ54598,control,free,2025-03-09,3,0,subscription
EK74573,treatment,free,2025-03-09,3,0,subscription
EK88589,control,free,2025-03-09,3,0,subscription
EN10256,treatment,free,2025-03-09,3,0,subscription
EO68908,treatment,free,2025-03-09,3,0,subscription
EP56658,treatment,free,2025-03-09,3,0,subscription
EQ72385,treatment,free,2025-03-09,3,0,subscription
EV28856,control,free,2025-03-09,3,0,subscription
EY74554,control,free,2025-03-09,3,0,subscription
