"mkt_email","next_mnth_pv","age","tenure","vehicle","kids","clothes","computers","food","furniture","garden","jewelry","music","pets","sports","toys","electronics","beauty","books","games","home","movies","outdoors","shoes","tools","health"
1,194.9,50,1,0,0,5,1,3,0,0,1,0,0,1,0,2,4,2,1,3,1,2,2,0,2
1,165.5,22,5,2,0,0,1,1,1,0,1,0,0,1,0,2,0,1,2,0,2,0,2,0,0
0,192.63,56,5,1,0,2,2,0,0,0,0,1,0,2,1,3,4,1,2,1,0,1,0,0,0
0,190.62,48,2,1,1,3,0,4,0,1,0,2,0,1,0,3,3,0,0,1,1,0,1,1,0
0,133.48,33,5,0,0,0,1,2,0,0,1,0,0,0,0,2,0,4,1,0,1,0,0,0,0
1,138.4,39,2,1,1,4,2,5,1,1,0,0,0,0,0,4,3,1,0,1,1,1,0,1,0
1,93.23,54,5,0,2,3,3,3,0,0,1,2,0,0,1,1,1,0,0,2,0,0,1,0,1
0,181.58,27,4,0,1,0,1,1,0,0,0,1,1,2,0,0,1,0,0,0,2,0,0,1,2
1,275.05,24,3,0,0,2,0,3,0,1,0,0,2,1,1,3,3,1,2,0,2,0,0,0,0
0,163.75,47,2,0,2,1,1,4,0,1,0,3,0,0,1,7,7,5,0,1,2,1,1,0,2
0,202.57,24,3,0,1,4,5,6,0,0,2,3,0,0,1,4,2,2,3,0,0,0,3,0,1
0,143.52,23,5,0,0,5,2,3,1,0,1,1,1,1,1,0,2,2,0,1,1,2,1,1,0
1,151.13,53,3,1,1,3,0,3,0,1,0,2,0,1,1,1,1,3,1,0,1,0,1,3,0
1,83.97,48,3,1,0,3,5,2,1,0,0,0,0,0,0,6,1,0,2,1,2,0,3,0,1
0,136.3,34,1,0,0,2,0,4,1,1,1,0,1,0,1,2,3,0,1,1,2,2,4,0,2
1,285.53,32,3,0,3,1,0,6,0,0,0,1,0,1,1,0,0,1,1,3,1,1,0,0,0
0,213.67,52,4,0,0,1,1,4,0,1,0,1,0,1,1,1,1,1,0,0,1,0,2,2,1
0,231.12,63,2,1,1,1,0,3,0,0,0,0,0,0,0,2,1,2,2,2,0,2,0,1,1
1,117.49,21,3,0,0,0,1,3,0,1,0,2,0,3,3,3,2,0,2,2,1,2,2,0,2
1,154.24,72,1,0,1,1,1,1,1,0,0,0,0,3,0,1,1,1,3,2,0,0,1,0,1
0,271.75,19,6,0,0,3,3,4,1,0,0,0,0,0,1,4,6,2,3,0,2,0,1,1,1
1,203.13,28,10,0,0,1,0,5,0,0,0,2,1,1,1,2,1,2,0,1,1,2,2,1,0
1,154.27,36,3,1,0,1,1,3,1,1,0,0,0,0,0,4,1,0,1,3,3,1,2,0,1
0,195.24,64,5,0,1,3,3,3,0,1,0,0,1,2,3,1,1,0,0,2,1,0,1,0,1
0,139.68,28,8,0,0,1,3,3,1,0,0,1,0,3,0,2,1,1,3,2,2,1,3,0,0
0,133.37,61,3,0,2,1,2,6,0,1,1,0,1,1,3,2,0,1,0,1,0,0,2,0,1
0,154.19,64,3,1,1,3,1,3,0,1,1,1,0,3,0,0,1,1,0,0,0,0,2,0,0
1,138.25,43,6,1,0,1,2,3,0,2,0,2,0,2,1,0,0,1,0,0,1,0,1,0,0
0,135.29,53,2,0,0,0,1,5,1,0,0,2,1,1,0,0,0,5,1,3,1,1,1,1,5
1,179.26,36,4,0,0,3,1,1,1,1,0,1,2,2,0,3,0,0,2,4,3,1,2,0,0
1,297.47,43,3,0,1,5,4,8,0,1,0,0,0,1,2,4,0,2,2,2,1,3,1,0,0
0,146.35,69,2,0,3,1,2,2,1,1,0,3,0,2,3,2,0,1,1,1,0,0,3,2,1
0,183.09,31,5,0,2,2,2,2,1,0,1,0,0,0,2,0,0,2,1,3,1,0,2,1,1
0,95.02,19,4,0,0,1,0,6,0,0,0,2,2,1,0,2,0,1,1,0,1,2,1,0,1
0,213.5,70,9,0,1,2,1,4,0,0,1,0,2,1,2,3,3,0,1,1,0,1,1,1,2
0,156.24,32,0,0,0,4,2,3,1,0,0,1,1,1,2,3,0,3,1,1,2,0,0,1,0
0,226.71,53,6,1,0,1,0,2,1,0,0,0,0,0,1,2,1,0,0,3,0,1,0,0,0
0,146.52,22,2,0,2,2,1,2,0,0,0,0,0,0,0,1,0,2,2,2,2,1,1,0,3
0,165.96,70,3,0,2,3,1,2,0,0,1,0,0,3,0,2,1,2,0,0,2,3,1,1,1
0,273.55,68,1,2,0,1,2,6,0,1,0,2,1,1,0,2,3,0,0,2,1,2,2,0,1
1,157.85,65,5,0,1,2,1,1,2,2,0,0,1,1,1,1,2,1,0,1,3,1,1,1,1
0,94.34,41,7,0,2,3,1,2,0,0,0,0,2,1,1,0,2,2,0,6,1,2,1,2,4
1,127.72,60,5,0,0,1,4,1,2,0,0,1,0,2,1,1,2,2,0,2,1,0,1,0,0
1,149.37,34,2,0,0,3,3,3,0,0,0,0,2,0,1,1,1,3,0,1,1,1,2,0,2
1,145.57,34,8,0,1,2,4,2,0,0,0,0,0,1,2,2,0,0,3,4,0,0,1,0,2
0,194.74,72,4,0,0,0,1,3,0,2,1,0,1,1,1,2,2,4,0,0,1,0,0,0,1
0,99.12,71,4,0,0,2,0,2,1,1,0,1,0,2,0,1,2,2,0,5,1,2,1,0,0
1,93.29,44,4,0,1,4,0,3,1,1,0,0,0,2,0,0,1,2,1,0,2,0,1,0,0
1,121.48,59,3,0,0,2,1,5,1,0,0,0,2,1,0,1,2,0,0,0,2,1,2,1,0
1,236.75,36,4,0,0,1,0,2,0,0,1,1,2,1,2,0,1,2,0,2,1,1,0,0,0
1,135.07,31,1,0,1,1,0,3,0,1,0,0,0,1,1,1,2,0,1,1,1,2,1,2,1
1,169.92,51,7,0,1,2,1,3,0,1,0,1,0,1,2,2,2,1,1,0,1,1,2,1,1
0,278.37,36,6,0,3,5,1,2,1,1,0,2,0,2,0,2,0,2,0,1,2,0,1,0,1
1,238.94,21,4,0,0,2,0,4,0,0,0,1,0,1,0,4,0,0,4,1,1,0,0,1,0
0,198.85,71,6,0,1,0,0,4,1,0,0,0,0,0,0,0,0,1,0,3,1,3,0,0,0
1,172.24,55,1,2,2,5,1,1,1,0,0,1,0,1,1,1,1,0,1,1,3,1,1,0,2
1,341.02,65,7,0,3,2,2,3,0,0,0,2,2,1,2,2,3,2,1,1,1,1,1,0,0
1,94.1,43,5,0,0,3,1,3,2,0,0,1,0,1,1,3,1,1,1,3,1,3,0,1,0
1,266.87,25,5,0,2,1,1,8,0,0,1,0,0,2,2,4,3,1,0,1,1,1,1,1,1
0,232.44,55,3,0,0,4,3,5,0,1,1,1,1,1,0,0,0,3,0,3,1,2,0,1,1
1,122.21,19,2,0,1,3,0,0,0,0,0,0,0,2,0,1,0,1,1,1,0,1,0,2,0
0,177.28,27,3,1,1,2,1,3,0,1,0,2,0,5,1,1,1,1,0,1,1,0,0,2,1
0,202.87,66,7,0,1,2,1,4,0,1,1,0,1,2,2,0,4,0,2,3,1,2,3,0,0
1,160.77,26,7,0,1,2,2,2,0,1,1,0,0,0,0,1,1,2,1,1,3,1,0,0,2
1,67.18,32,8,0,1,1,0,2,0,1,1,1,0,1,1,0,3,1,0,2,1,1,1,0,0
0,189.51,31,4,0,0,0,1,2,1,1,0,2,0,0,1,3,1,1,2,2,0,0,0,1,1
1,215.29,35,2,0,1,2,1,6,0,0,0,0,0,1,1,0,3,2,1,2,1,2,0,1,0
0,215.82,30,8,0,0,6,1,6,0,1,0,1,0,1,4,1,3,2,0,1,1,0,3,0,2
0,191.19,20,0,0,2,1,0,8,0,0,0,2,0,4,0,0,1,3,1,0,0,0,0,0,1
1,180.44,67,4,0,0,2,0,4,1,1,2,0,0,1,0,1,0,3,2,2,0,1,2,1,0
1,186.8,70,6,0,0,3,2,3,1,0,1,0,0,2,1,1,0,1,0,0,1,1,2,0,3
1,171.65,69,1,0,1,5,2,2,1,2,0,0,1,2,2,0,3,0,2,2,0,2,1,0,2
0,38.42,42,0,0,1,0,1,1,1,1,0,3,0,2,1,1,3,2,1,0,1,2,0,1,1
1,247.27,42,5,0,3,2,0,1,1,0,0,0,1,1,0,3,2,2,1,0,1,0,0,0,2
0,147.18,21,8,0,1,3,2,5,0,1,0,1,1,1,1,4,0,2,0,0,1,2,0,2,2
0,103.51,37,2,2,1,1,1,1,0,2,0,0,0,0,0,0,1,1,1,0,2,1,0,1,1
1,190.91,66,2,0,2,0,2,3,0,0,1,1,1,0,0,5,3,1,5,1,1,1,1,1,2
1,267.17,38,2,0,0,3,3,5,0,0,0,1,0,1,1,1,2,0,0,8,1,2,1,0,3
1,236.2,45,8,1,0,2,2,2,0,0,0,0,0,3,1,2,1,2,1,1,3,1,1,0,1
1,235.83,46,2,1,0,3,0,5,0,0,1,1,2,1,0,0,3,2,0,0,1,0,0,0,2
0,116.81,27,2,0,1,0,0,1,0,0,0,0,0,0,2,2,1,0,0,1,3,0,1,1,0
1,205.08,47,2,0,0,1,7,1,0,0,1,0,1,2,2,3,2,2,1,1,1,1,1,0,1
0,155.48,24,3,0,1,3,1,7,0,0,0,1,0,2,2,1,2,0,3,2,1,1,1,0,0
1,187.69,51,3,2,1,1,1,3,0,1,1,1,0,1,0,2,2,0,1,0,1,0,0,1,2
1,224.74,47,6,0,0,3,1,2,0,1,0,3,1,0,2,2,0,1,0,1,2,0,2,0,0
0,344.14,30,5,0,0,4,2,4,0,0,0,3,0,0,1,1,2,1,2,1,1,0,0,0,2
1,232.98,67,5,0,1,0,1,3,0,1,1,2,0,1,1,3,2,0,2,2,0,0,2,1,2
1,265.8,29,2,0,1,1,0,5,0,0,0,3,0,2,0,1,2,1,2,2,2,0,1,1,2
1,177.17,41,6,0,1,3,1,3,1,1,0,3,1,2,1,3,0,0,0,0,0,2,2,0,0
1,74.98,66,0,0,3,1,0,3,1,0,0,1,1,0,1,1,2,2,0,3,0,0,1,0,0
0,234.37,31,7,0,3,1,4,2,0,1,0,0,0,2,1,3,4,0,2,4,1,0,1,0,0
1,172.27,34,4,0,0,0,6,4,0,1,1,1,0,4,0,2,2,2,2,2,0,0,1,0,1
0,274.14,65,3,2,1,0,6,4,1,2,0,0,0,0,0,1,1,2,0,2,0,0,3,0,0
1,198.56,51,5,0,0,3,2,5,1,0,1,2,1,0,1,2,5,2,1,2,2,0,0,1,2
0,220.09,64,1,0,2,2,0,5,1,3,2,0,2,1,2,1,0,1,1,1,3,0,1,2,2
0,161.49,44,2,0,1,2,1,2,2,2,1,1,1,0,0,7,1,0,3,1,1,2,1,2,1
1,175.34,66,4,0,3,3,0,4,2,0,0,1,0,1,0,4,1,1,1,4,0,0,0,2,0
1,173.87,27,0,2,1,1,3,4,0,0,0,0,1,1,0,2,0,3,1,2,0,0,2,1,4
1,237.33,52,4,1,1,2,1,0,1,0,0,1,0,0,0,1,0,1,1,1,2,2,3,1,0
0,196.76,57,4,0,1,1,1,7,0,2,0,2,2,1,0,2,2,1,4,0,1,1,0,0,1
0,123.82,28,3,0,1,1,2,5,0,1,0,0,0,0,1,2,1,0,2,2,1,0,2,0,1
0,234.83,49,1,1,4,2,0,3,1,0,0,0,0,2,3,2,1,1,0,2,1,1,1,2,0
0,320.95,54,7,0,2,2,3,4,4,1,0,1,0,2,2,2,0,2,0,1,0,1,0,0,1
1,148.77,68,0,0,0,1,0,3,1,3,2,3,0,0,0,0,1,4,0,0,1,0,1,0,0
1,181.09,36,0,0,0,2,1,5,1,1,1,1,0,4,1,4,4,4,1,1,0,0,0,1,2
0,176.45,48,3,1,0,1,3,2,0,0,0,2,2,2,2,3,2,2,0,2,0,0,2,1,1
1,164.27,18,8,0,2,3,0,1,0,0,0,2,4,0,0,2,0,0,0,2,1,2,2,0,2
1,251.66,38,4,0,2,5,0,3,1,0,0,0,0,1,0,0,4,3,0,1,1,1,3,0,2
1,215.64,52,5,1,0,1,2,2,0,1,0,2,2,1,3,1,1,2,0,0,3,0,1,1,2
0,140.39,51,3,0,0,2,1,3,0,4,0,2,2,1,2,1,1,0,0,1,0,0,3,0,3
0,128.71,62,5,0,2,1,0,5,1,0,1,0,0,1,3,1,2,1,0,1,0,0,1,0,0
0,73.35,24,6,0,0,3,1,3,0,0,0,1,0,3,0,2,1,1,0,2,2,1,1,0,2
1,242.9,54,6,1,0,5,5,6,1,1,0,2,0,0,0,3,0,0,1,2,1,1,0,0,2
0,191.13,29,7,0,1,3,2,2,0,1,0,1,1,4,1,2,2,0,0,2,0,1,1,0,1
1,92.84,50,2,0,0,2,0,4,0,0,1,1,0,2,0,0,3,1,0,4,0,0,2,0,0
0,257.35,56,4,0,1,1,2,1,0,0,1,0,0,0,0,2,1,2,2,1,3,0,2,1,4
1,231.46,47,5,0,0,1,0,1,3,0,0,1,1,3,1,2,0,1,1,2,3,3,2,1,1
1,219,38,6,0,1,1,0,5,0,1,0,2,1,0,0,0,1,1,1,0,1,2,1,0,2
0,249.25,56,3,0,2,3,1,4,1,0,1,0,2,0,0,2,1,1,1,1,0,0,1,2,2
1,109.08,44,6,0,1,2,0,0,1,1,1,0,1,0,1,1,0,3,1,1,1,1,0,2,2
1,129.51,30,3,1,2,0,0,3,0,1,3,0,0,2,0,1,0,0,0,1,1,1,3,1,1
1,228.37,43,3,1,1,2,4,2,0,2,0,1,0,1,0,2,1,0,1,1,1,0,1,1,2
1,301.29,22,7,0,0,2,0,3,1,2,0,0,3,2,0,0,3,1,1,3,0,1,1,1,2
1,135.4,32,0,0,1,1,1,2,0,0,1,2,1,2,1,2,2,1,0,6,2,0,1,3,0
0,122.81,48,5,0,1,1,2,1,1,0,0,0,0,2,1,0,1,1,0,1,1,1,1,1,1
0,236.77,19,6,2,0,4,2,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1
1,133.54,29,3,0,3,1,2,1,1,1,0,0,2,2,1,0,1,3,1,1,0,1,1,0,0
0,177.76,52,6,0,0,1,0,4,2,0,0,2,1,2,0,3,0,3,1,3,0,1,4,0,0
1,183.95,57,2,0,0,1,2,4,0,0,0,3,0,1,1,2,0,1,3,1,1,2,1,0,1
1,182.45,60,4,0,1,1,1,4,0,1,1,1,0,3,1,0,1,0,1,2,0,4,1,1,1
1,157.47,22,4,0,0,5,1,6,0,3,0,2,0,1,0,0,1,3,0,1,4,0,6,0,1
0,73.38,23,4,1,1,4,2,4,0,0,1,1,0,2,1,2,0,3,1,2,3,2,2,1,0
0,176.53,69,1,0,0,4,1,1,0,1,1,2,0,2,1,5,1,1,0,1,1,3,3,0,1
0,179.62,68,4,0,5,3,2,5,1,0,1,1,0,0,1,2,1,0,4,2,0,0,0,0,0
1,173.65,68,2,1,1,0,0,5,1,1,1,2,0,3,1,1,0,0,1,1,2,2,1,0,1
1,196.09,53,3,0,1,1,0,5,1,2,1,0,0,0,1,0,1,0,1,0,0,0,4,1,2
1,273.02,26,7,0,0,2,0,4,0,0,0,1,1,0,0,1,2,2,1,3,0,0,0,0,1
1,169.04,67,3,0,0,3,2,5,0,0,1,1,0,0,0,1,3,3,0,1,1,1,1,0,0
1,107.33,68,4,1,2,3,0,2,0,0,1,0,1,1,2,0,0,0,0,1,0,0,0,2,4
1,252.92,27,4,0,1,4,2,5,0,3,1,0,0,2,1,0,1,1,1,0,0,0,3,0,0
0,100.96,22,4,0,0,2,1,2,0,1,0,1,0,1,1,0,1,0,0,1,1,1,2,1,1
1,172.83,49,6,0,0,0,0,2,0,0,1,0,1,1,0,4,0,1,3,3,1,1,0,2,0
1,138.14,38,4,1,2,0,1,3,0,1,0,0,0,0,0,2,0,0,0,3,0,0,1,0,3
1,231.21,43,4,0,1,2,1,1,0,0,0,2,0,1,0,2,1,1,2,0,3,2,0,1,0
0,198.1,43,2,0,2,6,1,2,1,0,1,4,0,3,2,2,0,1,0,0,1,2,1,0,1
1,271.99,60,3,0,1,1,1,5,0,2,0,1,1,5,1,3,1,1,0,1,0,1,3,0,1
1,160.9,62,2,0,0,1,1,7,1,1,0,1,0,3,2,0,2,3,0,2,1,3,1,0,0
0,220.65,33,5,0,1,2,2,3,0,1,1,0,0,0,2,3,1,0,1,2,1,1,0,1,1
1,163.96,57,7,0,2,1,1,2,0,2,0,2,1,1,0,1,3,1,1,0,1,0,3,1,1
1,203.83,45,3,0,2,3,1,2,0,0,0,0,0,0,1,5,0,3,1,1,2,0,1,0,1
1,231.74,22,0,0,2,0,1,5,0,1,0,0,0,3,0,2,2,0,0,0,1,3,2,0,0
1,141.15,20,2,0,1,4,2,3,1,1,1,1,0,3,0,0,1,1,2,0,1,2,2,2,0
0,37.74,31,2,0,1,0,1,3,0,1,1,1,0,0,1,0,1,1,0,6,0,0,2,0,2
0,116.01,30,7,0,0,3,0,3,0,1,0,0,1,1,1,0,0,1,1,2,0,0,1,0,1
1,202.29,41,4,0,3,4,1,1,0,1,0,0,0,3,0,0,2,2,1,2,0,1,3,0,1
1,215.35,48,8,1,2,2,5,3,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1
0,221.26,57,5,0,2,2,0,7,0,0,0,2,0,1,2,1,0,0,2,0,0,1,1,0,0
1,209.54,31,0,1,0,2,2,7,1,1,0,2,0,1,2,1,0,1,0,1,1,0,3,1,2
0,110.89,66,5,0,1,1,2,3,1,0,1,2,0,1,0,3,0,2,0,1,1,1,1,0,0
0,131.14,44,2,0,0,4,1,4,0,0,1,2,0,1,1,1,3,0,0,4,0,2,1,3,1
1,203.07,32,4,0,0,1,3,1,1,2,1,0,1,1,2,2,2,0,3,0,0,0,3,1,1
0,168.4,35,4,0,1,1,3,1,0,2,0,1,0,0,4,3,1,3,0,2,1,0,0,0,2
1,163.61,54,4,1,0,2,1,8,1,1,1,1,0,0,2,0,0,3,1,1,1,0,3,0,1
1,254.68,57,3,1,0,0,1,4,0,0,0,0,2,1,0,1,0,1,5,1,2,0,2,0,3
0,180.03,49,9,0,0,0,1,4,1,1,0,4,0,1,0,2,1,0,2,1,0,0,1,0,1
1,193.89,65,8,0,1,0,3,2,0,1,0,0,1,1,0,2,2,2,1,1,0,1,0,0,0
0,249.69,40,2,0,0,3,2,3,0,0,0,1,0,3,2,6,3,1,1,2,1,1,0,1,0
1,84.49,29,4,0,3,2,0,1,0,1,1,1,2,2,1,0,3,1,1,0,0,2,0,1,0
1,178.09,43,7,0,2,2,2,1,0,1,1,0,0,1,1,1,1,0,0,3,0,0,0,1,1
1,165.42,38,7,0,0,1,3,1,0,0,0,0,0,0,1,1,1,1,3,1,1,2,0,0,0
1,208.72,31,2,0,1,5,1,3,1,0,1,0,0,1,2,0,0,3,1,1,2,1,1,2,1
1,283.61,68,8,1,0,0,2,3,2,1,0,3,1,2,0,3,1,0,0,2,1,0,2,0,1
0,136.1,43,2,0,0,3,0,4,0,1,0,3,2,0,0,1,0,0,1,1,1,1,0,0,1
0,158.8,19,4,0,0,1,1,1,0,2,0,0,0,1,0,3,2,0,0,1,2,1,1,0,1
1,194.01,69,4,0,1,2,2,4,0,2,0,0,1,1,0,1,2,1,0,1,0,1,2,0,1
0,157.36,38,0,1,0,2,1,2,0,2,0,0,1,2,0,3,2,0,1,0,1,3,0,0,1
1,204.82,18,4,0,2,2,2,6,0,0,1,1,0,2,0,2,1,2,1,3,2,0,2,1,0
1,228.55,71,0,2,0,0,2,3,0,0,0,2,1,0,2,1,0,0,2,1,0,0,3,2,0
0,173.21,38,0,0,1,2,2,7,0,0,1,2,1,2,2,4,1,2,2,2,1,1,0,0,2
1,167.06,71,5,0,0,3,1,2,1,0,1,1,0,0,0,0,1,2,0,0,0,0,0,0,1
1,202.68,26,5,1,1,2,2,6,0,1,0,1,2,0,1,3,0,2,1,4,1,1,1,2,1
0,174.7,48,6,0,1,2,2,8,2,0,1,2,1,0,0,2,3,0,0,0,1,0,2,0,0
0,70.01,61,5,0,1,3,1,4,0,1,0,0,0,2,1,4,1,0,2,1,0,0,3,0,0
0,205.3,28,2,0,1,0,4,4,0,0,0,3,0,1,0,3,0,1,0,1,0,2,1,0,1
1,194.31,56,2,0,3,1,0,2,1,1,1,2,2,0,1,0,0,0,0,1,0,1,7,0,0
1,222.32,49,6,0,1,2,1,1,0,1,0,2,0,2,1,4,2,1,4,2,0,2,1,0,1
1,189.82,19,8,0,1,3,0,3,1,0,1,2,0,1,1,1,1,0,0,2,2,0,2,0,1
0,110.66,32,6,0,1,1,1,1,0,0,2,1,0,2,0,1,1,1,1,0,1,0,0,1,0
0,194.17,43,5,0,0,0,1,4,0,1,0,1,1,2,1,0,3,2,2,2,3,2,1,0,0
0,174.74,68,4,1,1,2,2,4,0,0,0,2,0,0,3,3,3,0,0,0,0,0,1,1,0
0,224.73,72,8,1,3,2,0,7,1,0,0,1,1,1,2,1,0,3,1,1,1,0,1,2,2
1,195.89,29,0,0,0,0,2,3,1,0,0,0,0,3,0,0,3,1,1,3,0,1,1,0,0
0,210.94,47,6,0,0,2,0,2,0,0,0,0,1,2,1,2,1,1,0,4,2,2,1,1,1
1,132.79,53,4,0,1,2,1,4,2,1,1,0,2,5,0,0,0,0,0,1,0,1,1,1,0
0,157.43,67,1,0,0,6,1,2,1,0,1,0,1,1,0,2,3,0,0,0,0,0,2,0,1
0,222.07,58,6,0,1,2,0,2,0,0,0,0,3,0,0,0,2,1,1,1,1,1,0,0,0
1,157.46,51,2,0,1,2,1,1,0,0,1,1,0,0,0,4,1,2,4,4,0,0,3,0,0
1,138.56,30,5,1,0,1,0,0,2,0,2,2,2,3,3,1,0,2,1,1,1,0,1,0,0
1,224.56,67,4,0,2,2,0,3,0,0,0,2,2,3,1,1,1,2,3,2,0,0,0,0,0
1,118.84,61,4,1,2,0,3,1,0,0,0,4,0,0,2,2,2,5,0,2,0,2,2,0,2
0,226.13,35,0,0,1,0,1,1,0,1,1,2,0,2,1,2,1,4,1,1,1,1,1,1,1
0,151.15,30,4,0,2,1,1,1,0,1,1,1,0,0,0,0,3,1,1,3,4,0,0,3,1
1,241.96,54,3,1,1,1,2,4,0,0,1,1,0,1,0,0,2,0,4,2,2,0,1,3,2
0,212.76,58,2,0,0,3,0,3,0,1,0,1,3,3,1,4,1,0,1,1,0,0,3,0,1
0,161.97,43,1,0,0,3,2,3,0,1,0,1,0,0,0,1,2,0,1,1,1,2,2,0,2
0,144.77,65,1,0,1,1,2,5,0,1,0,1,1,0,1,4,0,0,2,2,1,3,1,0,1
1,114.35,54,2,1,1,2,1,3,1,0,0,0,0,1,1,0,1,0,1,2,3,1,1,1,2
1,177.35,27,7,0,0,5,2,2,1,0,1,1,0,0,0,3,1,3,1,4,2,0,0,1,2
0,132.18,19,6,1,0,2,0,3,3,0,0,1,1,1,2,0,1,3,1,4,0,0,0,0,0
1,202.74,65,5,0,0,0,0,3,0,1,0,0,0,1,1,3,0,2,0,0,1,0,1,0,1
0,112.25,23,8,0,1,3,1,5,0,0,0,0,0,2,0,5,3,1,3,1,2,1,1,1,1
0,173.48,35,8,0,0,0,0,1,2,1,0,1,0,2,0,0,2,3,0,1,2,3,1,1,1
0,154.34,41,6,0,1,1,2,2,0,0,1,0,1,1,0,2,1,1,0,0,0,1,0,0,2
0,187.63,51,1,1,2,1,0,4,0,0,0,0,0,4,1,1,0,2,1,3,1,0,2,2,3
1,115.1,36,8,1,1,4,2,1,0,0,1,2,0,0,0,2,1,1,2,1,0,2,2,0,1
0,164.1,49,3,0,2,0,4,3,0,1,2,0,0,0,0,1,1,0,2,1,1,0,1,0,1
0,234.97,63,3,1,0,3,2,5,0,2,0,1,0,3,1,2,3,6,1,2,2,1,0,0,0
0,102.87,36,5,0,1,3,1,3,0,0,0,0,2,1,1,3,3,3,0,0,0,0,1,0,0
1,156.57,39,4,0,0,2,4,4,0,0,0,1,4,0,1,2,1,3,2,1,1,0,3,1,1
1,123.02,51,3,0,0,1,1,2,0,4,1,3,1,0,2,0,2,0,0,0,1,1,0,0,3
1,191.55,45,6,0,0,1,1,1,0,0,0,0,0,2,1,1,4,3,0,1,0,0,0,0,0
0,149.02,24,3,0,1,2,1,2,0,1,1,1,0,1,0,2,1,0,0,1,1,0,0,0,1
1,153.4,64,3,1,1,3,1,2,0,0,0,1,0,1,1,5,1,0,3,0,2,0,2,1,1
0,256.27,42,3,0,1,0,0,7,0,0,1,3,1,2,1,2,1,1,1,2,2,0,2,2,0
0,171.33,59,2,0,0,3,1,2,1,3,0,0,2,1,1,0,2,1,0,2,0,0,3,0,0
1,255.31,61,4,0,0,1,1,4,0,2,0,1,0,2,1,2,1,0,0,2,0,0,3,0,2
1,102.63,39,4,0,0,2,3,1,0,1,0,1,0,2,3,1,2,4,0,2,0,1,1,2,0
0,185.63,19,3,1,2,1,2,2,1,0,0,2,0,2,0,4,0,2,2,5,0,1,0,0,1
0,162.44,58,5,1,1,2,5,1,1,1,1,1,0,2,0,4,1,2,4,1,1,0,1,0,2
0,177.09,22,0,0,2,5,0,2,0,0,2,2,1,1,2,4,0,2,0,3,1,1,0,1,1
0,247.07,47,5,0,0,3,3,6,1,1,1,1,1,3,3,2,2,2,1,3,0,0,0,2,0
0,162.79,25,6,0,1,1,2,6,1,0,0,0,0,2,0,1,3,1,0,1,1,0,1,2,3
0,220.09,54,6,0,2,1,3,5,0,1,0,0,0,1,0,2,1,0,1,4,0,1,2,1,1
0,227.29,21,10,0,2,1,0,4,0,0,0,1,1,2,1,2,2,2,0,3,1,0,1,0,1
0,98.84,61,2,0,0,3,5,2,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,1,3
0,188.56,54,2,1,2,3,0,1,1,0,1,1,0,1,0,1,0,0,0,4,2,0,0,0,0
0,212.76,31,5,0,1,1,0,4,1,0,0,0,0,1,0,2,1,1,0,1,1,1,1,1,1
1,177.21,27,0,0,3,4,1,2,0,0,1,0,0,2,1,1,2,0,1,0,1,1,0,1,0
1,213.39,21,7,0,0,0,6,1,0,0,0,2,0,1,1,5,2,1,1,1,1,1,0,0,1
1,194.74,19,1,1,2,1,2,2,0,3,0,2,2,1,0,2,2,1,3,0,3,0,5,0,2
0,203.47,63,5,0,2,1,0,2,3,1,1,1,0,0,1,0,2,3,0,2,3,1,2,1,2
0,100.76,32,3,0,2,1,0,3,0,0,1,0,0,3,0,1,2,0,0,1,1,0,2,0,1
0,193.2,21,0,1,1,2,3,0,0,1,0,0,0,2,1,2,0,1,0,1,0,1,2,0,0
1,204.97,37,5,1,0,2,1,3,0,0,1,1,0,1,0,0,3,2,0,0,1,1,2,0,0
0,36.9,49,1,0,1,2,1,1,0,0,0,0,0,2,2,1,0,0,0,0,3,0,2,0,0
1,204.07,61,6,0,2,0,3,2,0,0,1,0,0,0,1,0,2,0,0,0,2,0,1,0,1
0,75.46,36,0,1,1,3,1,1,0,1,1,1,0,1,2,0,1,0,2,2,1,1,1,0,0
1,201.56,25,4,0,0,2,0,3,0,0,0,1,2,1,0,1,0,1,0,1,0,1,0,0,1
1,133.5,60,1,1,0,3,0,2,0,0,0,1,2,6,1,1,0,1,0,0,1,1,1,0,2
0,158.74,65,7,0,3,0,1,1,1,1,0,2,1,2,0,3,0,1,0,2,2,1,0,0,2
0,164.29,71,2,0,3,3,4,3,2,1,0,0,1,0,1,5,0,2,0,1,1,1,3,0,2
1,180.58,53,6,0,0,1,1,4,0,3,0,3,0,0,1,0,2,1,0,1,0,0,0,0,2
1,124.75,32,3,0,2,1,1,3,1,1,0,0,1,0,0,3,1,1,0,3,0,1,0,1,4
1,212.32,53,4,0,0,1,0,4,1,0,0,2,0,1,1,5,2,1,0,0,1,0,0,0,1
1,197.6,42,8,0,1,2,0,3,0,0,1,1,0,1,3,3,1,3,1,1,0,1,2,1,2
0,138.72,29,2,0,0,1,3,4,1,1,0,1,0,3,1,2,1,2,1,2,0,2,1,1,0
0,155.29,51,9,0,0,2,2,3,2,1,0,2,1,0,1,0,3,2,0,1,2,1,3,0,1
