"customer_id","plan","subscription_start_date","subscription_duration","subscription_end_date","subscription_fee","purchase_date","purchase_amount","total_revenue"
19001,"free",NA,0,NA,0,NA,0,0
49803,"free",NA,0,NA,0,NA,0,0
44154,"free",NA,0,NA,0,NA,0,0
80816,"free",NA,0,NA,0,NA,0,0
56433,"free",NA,0,NA,0,NA,0,0
53269,"free",NA,0,NA,0,NA,0,0
56960,"paid",2022-06-06,6,2022-12-06,41.94,2022-12-14,7.51,49.45
29995,"paid",2022-04-02,4,2022-08-02,27.96,NA,0,27.96
96506,"free",NA,0,NA,0,NA,0,0
45712,"free",NA,0,NA,0,NA,0,0
81987,"free",NA,0,NA,0,NA,0,0
8027,"paid",2022-10-25,7,2023-05-25,48.93,2022-06-08,7.76,56.69
79307,"paid",2022-08-01,1,2022-09-01,6.99,2022-01-28,28.99,35.98
38022,"free",NA,0,NA,0,NA,0,0
37152,"free",NA,0,NA,0,NA,0,0
28265,"free",NA,0,NA,0,NA,0,0
68211,"paid",2022-10-01,12,2023-10-01,83.88,NA,0,83.88
33257,"free",NA,0,NA,0,NA,0,0
48138,"free",NA,0,NA,0,NA,0,0
71768,"free",NA,0,NA,0,NA,0,0
12586,"free",NA,0,NA,0,NA,0,0
32519,"free",NA,0,NA,0,NA,0,0
66316,"paid",2022-07-08,6,2023-01-08,41.94,NA,0,41.94
79144,"free",NA,0,NA,0,NA,0,0
89115,"free",NA,0,NA,0,NA,0,0
87471,"free",NA,0,NA,0,NA,0,0
45628,"free",NA,0,NA,0,NA,0,0
70557,"free",NA,0,NA,0,NA,0,0
11360,"free",NA,0,NA,0,NA,0,0
41998,"free",NA,0,NA,0,NA,0,0
99987,"free",NA,0,NA,0,NA,0,0
75152,"free",NA,0,NA,0,NA,0,0
35856,"paid",2022-07-11,3,2022-10-11,20.97,NA,0,20.97
76638,"free",NA,0,NA,0,NA,0,0
76173,"free",NA,0,NA,0,NA,0,0
65057,"free",NA,0,NA,0,NA,0,0
94732,"free",NA,0,NA,0,NA,0,0
33243,"free",NA,0,NA,0,NA,0,0
32096,"free",NA,0,NA,0,NA,0,0
47464,"free",NA,0,NA,0,NA,0,0
38323,"free",NA,0,NA,0,NA,0,0
26247,"free",NA,0,NA,0,NA,0,0
45037,"free",NA,0,NA,0,NA,0,0
85248,"paid",2022-03-16,6,2022-09-16,41.94,NA,0,41.94
3199,"paid",2022-08-16,4,2022-12-16,27.96,NA,0,27.96
58518,"paid",2022-04-05,6,2022-10-05,41.94,NA,0,41.94
45310,"free",NA,0,NA,0,NA,0,0
62948,"free",NA,0,NA,0,NA,0,0
92367,"free",NA,0,NA,0,NA,0,0
90973,"free",NA,0,NA,0,NA,0,0
63103,"free",NA,0,NA,0,NA,0,0
39276,"free",NA,0,NA,0,NA,0,0
35738,"free",NA,0,NA,0,NA,0,0
53689,"free",NA,0,NA,0,NA,0,0
59374,"free",NA,0,NA,0,NA,0,0
48482,"free",NA,0,NA,0,NA,0,0
2518,"free",NA,0,NA,0,NA,0,0
28534,"free",NA,0,NA,0,NA,0,0
2093,"free",NA,0,NA,0,NA,0,0
36069,"free",NA,0,NA,0,NA,0,0
59086,"free",NA,0,NA,0,NA,0,0
80576,"free",NA,0,NA,0,NA,0,0
89113,"free",NA,0,NA,0,NA,0,0
57244,"free",NA,0,NA,0,NA,0,0
86525,"paid",2022-09-30,12,2023-09-30,83.88,NA,0,83.88
2847,"paid",2022-06-20,1,2022-07-20,6.99,NA,0,6.99
35844,"paid",2022-01-08,1,2022-02-08,6.99,NA,0,6.99
96351,"free",NA,0,NA,0,NA,0,0
97086,"paid",2022-02-08,11,2023-01-08,76.89,NA,0,76.89
87451,"free",NA,0,NA,0,NA,0,0
75232,"paid",2022-02-20,7,2022-09-20,48.93,NA,0,48.93
33839,"free",NA,0,NA,0,NA,0,0
94246,"free",NA,0,NA,0,NA,0,0
89136,"paid",2022-07-30,12,2023-07-30,83.88,NA,0,83.88
98833,"free",NA,0,NA,0,NA,0,0
61394,"paid",2022-12-07,6,2023-06-07,41.94,2022-05-25,21.27,63.21
44268,"free",NA,0,NA,0,NA,0,0
88366,"free",NA,0,NA,0,NA,0,0
53569,"free",NA,0,NA,0,NA,0,0
23096,"free",NA,0,NA,0,NA,0,0
767,"free",NA,0,NA,0,NA,0,0
71094,"free",NA,0,NA,0,NA,0,0
79914,"paid",2022-05-25,5,2022-10-25,34.95,2022-05-03,22.02,56.97
99654,"free",NA,0,NA,0,NA,0,0
59749,"free",NA,0,NA,0,NA,0,0
79409,"free",NA,0,NA,0,NA,0,0
95385,"free",NA,0,NA,0,NA,0,0
82258,"free",NA,0,NA,0,NA,0,0
49686,"paid",2022-02-05,6,2022-08-05,41.94,NA,0,41.94
85363,"free",NA,0,NA,0,NA,0,0
73770,"free",NA,0,NA,0,NA,0,0
68838,"free",NA,0,NA,0,NA,0,0
83369,"free",NA,0,NA,0,NA,0,0
83819,"free",NA,0,NA,0,NA,0,0
80062,"free",NA,0,NA,0,NA,0,0
6535,"paid",2022-02-14,12,2023-02-14,83.88,NA,0,83.88
87653,"free",NA,0,NA,0,NA,0,0
62579,"free",NA,0,NA,0,NA,0,0
88747,"free",NA,0,NA,0,NA,0,0
11649,"free",NA,0,NA,0,NA,0,0
67021,"free",NA,0,NA,0,NA,0,0
28810,"free",NA,0,NA,0,NA,0,0
41289,"paid",2022-03-06,2,2022-05-06,13.98,2022-09-11,34.73,48.71
2102,"free",NA,0,NA,0,NA,0,0
78280,"paid",2022-06-21,11,2023-05-21,76.89,NA,0,76.89
19678,"free",NA,0,NA,0,NA,0,0
67987,"free",NA,0,NA,0,NA,0,0
17871,"free",NA,0,NA,0,NA,0,0
90674,"free",NA,0,NA,0,NA,0,0
52033,"free",NA,0,NA,0,NA,0,0
70522,"free",NA,0,NA,0,NA,0,0
40397,"free",NA,0,NA,0,NA,0,0
56202,"free",NA,0,NA,0,NA,0,0
68267,"paid",2022-12-07,3,2023-03-07,20.97,NA,0,20.97
46715,"free",NA,0,NA,0,NA,0,0
30179,"free",NA,0,NA,0,NA,0,0
22663,"free",NA,0,NA,0,NA,0,0
85619,"free",NA,0,NA,0,NA,0,0
24557,"free",NA,0,NA,0,NA,0,0
90860,"paid",2022-03-28,11,2023-02-28,76.89,NA,0,76.89
8323,"free",NA,0,NA,0,NA,0,0
99746,"free",NA,0,NA,0,NA,0,0
45148,"free",NA,0,NA,0,NA,0,0
6229,"free",NA,0,NA,0,NA,0,0
81272,"free",NA,0,NA,0,NA,0,0
71428,"paid",2022-10-22,9,2023-07-22,62.91,NA,0,62.91
57980,"free",NA,0,NA,0,NA,0,0
61147,"free",NA,0,NA,0,NA,0,0
77564,"paid",2022-11-17,6,2023-05-17,41.94,NA,0,41.94
31129,"free",NA,0,NA,0,NA,0,0
40113,"free",NA,0,NA,0,NA,0,0
15202,"free",NA,0,NA,0,NA,0,0
20901,"free",NA,0,NA,0,NA,0,0
12588,"paid",2022-11-05,5,2023-04-05,34.95,NA,0,34.95
27896,"free",NA,0,NA,0,NA,0,0
28381,"paid",2022-04-11,3,2022-07-11,20.97,NA,0,20.97
15597,"free",NA,0,NA,0,NA,0,0
45042,"free",NA,0,NA,0,NA,0,0
29903,"paid",2022-04-29,6,2022-10-29,41.94,NA,0,41.94
79249,"free",NA,0,NA,0,NA,0,0
98615,"paid",2022-03-09,5,2022-08-09,34.95,NA,0,34.95
13523,"free",NA,0,NA,0,NA,0,0
42268,"paid",2022-03-15,5,2022-08-15,34.95,NA,0,34.95
13274,"paid",2022-08-27,10,2023-06-27,69.9,NA,0,69.9
69015,"free",NA,0,NA,0,NA,0,0
99721,"free",NA,0,NA,0,NA,0,0
62262,"free",NA,0,NA,0,NA,0,0
36435,"paid",2022-05-11,2,2022-07-11,13.98,NA,0,13.98
62974,"paid",2022-06-28,12,2023-06-28,83.88,NA,0,83.88
10981,"paid",2022-04-17,4,2022-08-17,27.96,NA,0,27.96
21256,"paid",2022-03-03,4,2022-07-03,27.96,NA,0,27.96
13958,"free",NA,0,NA,0,NA,0,0
44425,"free",NA,0,NA,0,NA,0,0
66376,"free",NA,0,NA,0,NA,0,0
11425,"free",NA,0,NA,0,NA,0,0
70143,"free",NA,0,NA,0,NA,0,0
79730,"paid",2022-10-21,9,2023-07-21,62.91,NA,0,62.91
35152,"free",NA,0,NA,0,NA,0,0
40682,"paid",2022-11-11,4,2023-03-11,27.96,NA,0,27.96
16549,"paid",2022-10-21,7,2023-05-21,48.93,NA,0,48.93
71216,"free",NA,0,NA,0,NA,0,0
78782,"free",NA,0,NA,0,NA,0,0
99232,"free",NA,0,NA,0,NA,0,0
22934,"free",NA,0,NA,0,NA,0,0
87323,"paid",2022-01-20,8,2022-09-20,55.92,NA,0,55.92
79366,"free",NA,0,NA,0,NA,0,0
11459,"paid",2022-03-01,6,2022-09-01,41.94,NA,0,41.94
92314,"free",NA,0,NA,0,NA,0,0
95951,"free",NA,0,NA,0,NA,0,0
99089,"free",NA,0,NA,0,NA,0,0
91292,"free",NA,0,NA,0,NA,0,0
19949,"paid",2022-05-22,8,2023-01-22,55.92,NA,0,55.92
45594,"free",NA,0,NA,0,NA,0,0
37500,"free",NA,0,NA,0,NA,0,0
55351,"free",NA,0,NA,0,NA,0,0
23665,"free",NA,0,NA,0,NA,0,0
48057,"paid",2022-10-24,8,2023-06-24,55.92,NA,0,55.92
20321,"paid",2022-09-06,6,2023-03-06,41.94,2022-04-04,35.96,77.9
16643,"paid",2022-10-19,1,2022-11-19,6.99,NA,0,6.99
48494,"free",NA,0,NA,0,NA,0,0
6883,"paid",2022-08-01,10,2023-06-01,69.9,NA,0,69.9
80460,"free",NA,0,NA,0,NA,0,0
32577,"free",NA,0,NA,0,NA,0,0
63732,"free",NA,0,NA,0,NA,0,0
78766,"free",NA,0,NA,0,NA,0,0
27179,"free",NA,0,NA,0,NA,0,0
54119,"free",NA,0,NA,0,NA,0,0
7400,"free",NA,0,NA,0,NA,0,0
67853,"free",NA,0,NA,0,NA,0,0
16460,"paid",2022-06-18,5,2022-11-18,34.95,2022-05-05,40.53,75.48
72403,"free",NA,0,NA,0,NA,0,0
32625,"free",NA,0,NA,0,NA,0,0
30147,"free",NA,0,NA,0,NA,0,0
21599,"free",NA,0,NA,0,NA,0,0
13442,"free",NA,0,NA,0,NA,0,0
35295,"paid",2022-01-31,10,2022-11-30,69.9,NA,0,69.9
32214,"free",NA,0,NA,0,NA,0,0
58907,"free",NA,0,NA,0,NA,0,0
58742,"free",NA,0,NA,0,NA,0,0
54573,"free",NA,0,NA,0,NA,0,0
40520,"paid",2022-11-04,12,2023-11-04,83.88,NA,0,83.88
78748,"free",NA,0,NA,0,NA,0,0
48645,"free",NA,0,NA,0,NA,0,0
24103,"free",NA,0,NA,0,NA,0,0
89025,"free",NA,0,NA,0,NA,0,0
94815,"free",NA,0,NA,0,NA,0,0
19635,"paid",2022-01-19,3,2022-04-19,20.97,NA,0,20.97
39471,"free",NA,0,NA,0,NA,0,0
8963,"free",NA,0,NA,0,NA,0,0
10615,"free",NA,0,NA,0,NA,0,0
83899,"free",NA,0,NA,0,NA,0,0
99187,"free",NA,0,NA,0,NA,0,0
76758,"paid",2022-02-13,11,2023-01-13,76.89,NA,0,76.89
63270,"free",NA,0,NA,0,NA,0,0
52086,"paid",2022-12-23,12,2023-12-23,83.88,NA,0,83.88
59896,"paid",2022-07-30,12,2023-07-30,83.88,NA,0,83.88
47905,"free",NA,0,NA,0,NA,0,0
54243,"free",NA,0,NA,0,NA,0,0
40057,"free",NA,0,NA,0,NA,0,0
74258,"paid",2022-11-21,11,2023-10-21,76.89,NA,0,76.89
13794,"free",NA,0,NA,0,NA,0,0
20251,"free",NA,0,NA,0,NA,0,0
53674,"free",NA,0,NA,0,NA,0,0
29161,"free",NA,0,NA,0,NA,0,0
49310,"free",NA,0,NA,0,NA,0,0
35965,"paid",2022-06-11,2,2022-08-11,13.98,NA,0,13.98
53397,"free",NA,0,NA,0,NA,0,0
3664,"paid",2022-01-23,10,2022-11-23,69.9,2022-12-07,26.04,95.94
96726,"free",NA,0,NA,0,NA,0,0
87638,"free",NA,0,NA,0,NA,0,0
48565,"free",NA,0,NA,0,NA,0,0
86449,"free",NA,0,NA,0,NA,0,0
34708,"free",NA,0,NA,0,NA,0,0
56503,"free",NA,0,NA,0,NA,0,0
6354,"paid",2022-02-20,1,2022-03-20,6.99,2022-04-03,32.37,39.36
40474,"free",NA,0,NA,0,NA,0,0
73902,"free",NA,0,NA,0,NA,0,0
1555,"free",NA,0,NA,0,NA,0,0
95568,"free",NA,0,NA,0,NA,0,0
71310,"free",NA,0,NA,0,NA,0,0
68213,"free",NA,0,NA,0,NA,0,0
98197,"free",NA,0,NA,0,NA,0,0
78725,"free",NA,0,NA,0,NA,0,0
31090,"free",NA,0,NA,0,NA,0,0
52530,"free",NA,0,NA,0,NA,0,0
75154,"free",NA,0,NA,0,NA,0,0
74670,"free",NA,0,NA,0,NA,0,0
92587,"free",NA,0,NA,0,NA,0,0
10946,"free",NA,0,NA,0,NA,0,0
93355,"paid",2022-02-06,2,2022-04-06,13.98,NA,0,13.98
99984,"free",NA,0,NA,0,NA,0,0
96159,"free",NA,0,NA,0,NA,0,0
61930,"paid",2022-11-22,1,2022-12-22,6.99,2022-09-07,24.18,31.17
7415,"free",NA,0,NA,0,NA,0,0
58271,"free",NA,0,NA,0,NA,0,0
30647,"free",NA,0,NA,0,NA,0,0
74483,"free",NA,0,NA,0,NA,0,0
95842,"free",NA,0,NA,0,NA,0,0
76597,"free",NA,0,NA,0,NA,0,0
71279,"free",NA,0,NA,0,NA,0,0
72537,"free",NA,0,NA,0,NA,0,0
27569,"free",NA,0,NA,0,NA,0,0
24104,"free",NA,0,NA,0,NA,0,0
88364,"free",NA,0,NA,0,NA,0,0
64955,"free",NA,0,NA,0,NA,0,0
1953,"free",NA,0,NA,0,NA,0,0
92113,"free",NA,0,NA,0,NA,0,0
87480,"free",NA,0,NA,0,NA,0,0
79659,"free",NA,0,NA,0,NA,0,0
56081,"free",NA,0,NA,0,NA,0,0
65412,"free",NA,0,NA,0,NA,0,0
54886,"free",NA,0,NA,0,NA,0,0
22818,"free",NA,0,NA,0,NA,0,0
79686,"free",NA,0,NA,0,NA,0,0
8452,"paid",2022-10-31,12,2023-10-31,83.88,NA,0,83.88
43935,"free",NA,0,NA,0,NA,0,0
32517,"free",NA,0,NA,0,NA,0,0
25459,"free",NA,0,NA,0,NA,0,0
73112,"free",NA,0,NA,0,NA,0,0
6953,"free",NA,0,NA,0,NA,0,0
12030,"paid",2022-01-09,7,2022-08-09,48.93,NA,0,48.93
6888,"free",NA,0,NA,0,NA,0,0
49233,"free",NA,0,NA,0,NA,0,0
2791,"paid",2022-05-10,8,2023-01-10,55.92,NA,0,55.92
64082,"paid",2022-10-26,7,2023-05-26,48.93,NA,0,48.93
16661,"free",NA,0,NA,0,NA,0,0
70627,"free",NA,0,NA,0,NA,0,0
82523,"free",NA,0,NA,0,NA,0,0
22917,"free",NA,0,NA,0,NA,0,0
97381,"free",NA,0,NA,0,NA,0,0
87986,"free",NA,0,NA,0,NA,0,0
56263,"paid",2022-04-21,4,2022-08-21,27.96,NA,0,27.96
52499,"free",NA,0,NA,0,NA,0,0
54482,"free",NA,0,NA,0,NA,0,0
15225,"free",NA,0,NA,0,NA,0,0
88684,"free",NA,0,NA,0,NA,0,0
82409,"free",NA,0,NA,0,NA,0,0
65604,"free",NA,0,NA,0,NA,0,0
29153,"free",NA,0,NA,0,NA,0,0
47168,"paid",2022-06-11,2,2022-08-11,13.98,NA,0,13.98
30792,"free",NA,0,NA,0,NA,0,0
30300,"paid",2022-02-07,9,2022-11-07,62.91,NA,0,62.91
55415,"free",NA,0,NA,0,NA,0,0
2914,"free",NA,0,NA,0,NA,0,0
84417,"free",NA,0,NA,0,NA,0,0
76418,"paid",2022-12-07,12,2023-12-07,83.88,NA,0,83.88
69964,"free",NA,0,NA,0,NA,0,0
44808,"free",NA,0,NA,0,NA,0,0
7843,"free",NA,0,NA,0,NA,0,0
48409,"free",NA,0,NA,0,NA,0,0
48967,"free",NA,0,NA,0,NA,0,0
63423,"free",NA,0,NA,0,NA,0,0
93325,"free",NA,0,NA,0,NA,0,0
42483,"free",NA,0,NA,0,NA,0,0
10319,"paid",2022-11-29,4,2023-03-29,27.96,NA,0,27.96
47199,"paid",2022-03-24,9,2022-12-24,62.91,2022-11-13,34.52,97.43
83143,"free",NA,0,NA,0,NA,0,0
1353,"free",NA,0,NA,0,NA,0,0
60811,"free",NA,0,NA,0,NA,0,0
44549,"free",NA,0,NA,0,NA,0,0
85952,"paid",2022-11-01,6,2023-05-01,41.94,NA,0,41.94
90113,"free",NA,0,NA,0,NA,0,0
5630,"free",NA,0,NA,0,NA,0,0
462,"free",NA,0,NA,0,NA,0,0
88673,"paid",2022-12-20,9,2023-09-20,62.91,NA,0,62.91
81766,"free",NA,0,NA,0,NA,0,0
34957,"free",NA,0,NA,0,NA,0,0
54672,"free",NA,0,NA,0,NA,0,0
29,"free",NA,0,NA,0,NA,0,0
5242,"free",NA,0,NA,0,NA,0,0
73327,"free",NA,0,NA,0,NA,0,0
60585,"free",NA,0,NA,0,NA,0,0
66600,"free",NA,0,NA,0,NA,0,0
14585,"free",NA,0,NA,0,NA,0,0
89030,"paid",2022-01-03,5,2022-06-03,34.95,NA,0,34.95
72648,"free",NA,0,NA,0,NA,0,0
61921,"free",NA,0,NA,0,NA,0,0
99428,"free",NA,0,NA,0,NA,0,0
68962,"paid",2022-09-02,4,2023-01-02,27.96,NA,0,27.96
67296,"free",NA,0,NA,0,NA,0,0
65825,"free",NA,0,NA,0,NA,0,0
60461,"free",NA,0,NA,0,NA,0,0
48860,"free",NA,0,NA,0,NA,0,0
76722,"free",NA,0,NA,0,NA,0,0
79668,"paid",2022-10-08,11,2023-09-08,76.89,2022-02-11,20.25,97.14
44134,"free",NA,0,NA,0,NA,0,0
68585,"paid",2022-01-15,10,2022-11-15,69.9,NA,0,69.9
41679,"free",NA,0,NA,0,NA,0,0
7262,"paid",2022-01-09,12,2023-01-09,83.88,2022-02-10,37.21,121.09
74749,"free",NA,0,NA,0,NA,0,0
79431,"paid",2022-05-09,4,2022-09-09,27.96,NA,0,27.96
24424,"paid",2022-10-02,5,2023-03-02,34.95,NA,0,34.95
43828,"free",NA,0,NA,0,NA,0,0
88175,"free",NA,0,NA,0,NA,0,0
66251,"paid",2022-03-14,3,2022-06-14,20.97,NA,0,20.97
30274,"paid",2022-04-05,5,2022-09-05,34.95,NA,0,34.95
24478,"free",NA,0,NA,0,NA,0,0
5032,"free",NA,0,NA,0,NA,0,0
45450,"free",NA,0,NA,0,NA,0,0
49747,"paid",2022-12-23,3,2023-03-23,20.97,NA,0,20.97
48160,"free",NA,0,NA,0,NA,0,0
49647,"free",NA,0,NA,0,NA,0,0
22808,"free",NA,0,NA,0,NA,0,0
55467,"free",NA,0,NA,0,NA,0,0
89409,"free",NA,0,NA,0,NA,0,0
28131,"free",NA,0,NA,0,NA,0,0
23110,"free",NA,0,NA,0,NA,0,0
98896,"free",NA,0,NA,0,NA,0,0
60655,"free",NA,0,NA,0,NA,0,0
82045,"paid",2022-07-29,1,2022-08-29,6.99,NA,0,6.99
44112,"free",NA,0,NA,0,NA,0,0
76363,"paid",2022-08-17,12,2023-08-17,83.88,NA,0,83.88
35467,"free",NA,0,NA,0,NA,0,0
48949,"paid",2022-08-01,11,2023-07-01,76.89,NA,0,76.89
46623,"free",NA,0,NA,0,NA,0,0
96146,"paid",2022-06-08,6,2022-12-08,41.94,NA,0,41.94
8113,"free",NA,0,NA,0,NA,0,0
32380,"free",NA,0,NA,0,NA,0,0
71025,"free",NA,0,NA,0,NA,0,0
14232,"free",NA,0,NA,0,NA,0,0
13719,"free",NA,0,NA,0,NA,0,0
22969,"free",NA,0,NA,0,NA,0,0
56880,"free",NA,0,NA,0,NA,0,0
25179,"free",NA,0,NA,0,NA,0,0
60442,"paid",2022-07-19,9,2023-04-19,62.91,NA,0,62.91
57317,"free",NA,0,NA,0,NA,0,0
52211,"free",NA,0,NA,0,NA,0,0
74352,"free",NA,0,NA,0,NA,0,0
49175,"free",NA,0,NA,0,NA,0,0
52830,"free",NA,0,NA,0,NA,0,0
34227,"free",NA,0,NA,0,NA,0,0
37075,"free",NA,0,NA,0,NA,0,0
30904,"free",NA,0,NA,0,NA,0,0
80504,"paid",2022-08-13,7,2023-03-13,48.93,NA,0,48.93
20196,"free",NA,0,NA,0,NA,0,0
23419,"paid",2022-11-19,8,2023-07-19,55.92,NA,0,55.92
5042,"free",NA,0,NA,0,NA,0,0
44279,"free",NA,0,NA,0,NA,0,0
71062,"free",NA,0,NA,0,NA,0,0
70009,"free",NA,0,NA,0,NA,0,0
32112,"free",NA,0,NA,0,NA,0,0
38786,"free",NA,0,NA,0,NA,0,0
55038,"free",NA,0,NA,0,NA,0,0
87031,"free",NA,0,NA,0,NA,0,0
74632,"free",NA,0,NA,0,NA,0,0
72361,"paid",2022-01-12,2,2022-03-12,13.98,NA,0,13.98
46593,"free",NA,0,NA,0,NA,0,0
3877,"free",NA,0,NA,0,NA,0,0
5223,"free",NA,0,NA,0,NA,0,0
83846,"free",NA,0,NA,0,NA,0,0
23207,"free",NA,0,NA,0,NA,0,0
74234,"free",NA,0,NA,0,NA,0,0
3959,"free",NA,0,NA,0,NA,0,0
77956,"free",NA,0,NA,0,NA,0,0
40049,"free",NA,0,NA,0,NA,0,0
67784,"paid",2022-09-07,5,2023-02-07,34.95,NA,0,34.95
3248,"free",NA,0,NA,0,NA,0,0
88468,"free",NA,0,NA,0,NA,0,0
21418,"paid",2022-04-26,10,2023-02-26,69.9,NA,0,69.9
97864,"free",NA,0,NA,0,NA,0,0
30424,"paid",2022-07-15,11,2023-06-15,76.89,NA,0,76.89
14213,"free",NA,0,NA,0,NA,0,0
54012,"free",NA,0,NA,0,NA,0,0
70370,"free",NA,0,NA,0,NA,0,0
64835,"paid",2022-11-26,2,2023-01-26,13.98,NA,0,13.98
25240,"paid",2022-06-11,8,2023-02-11,55.92,NA,0,55.92
12600,"free",NA,0,NA,0,NA,0,0
961,"free",NA,0,NA,0,NA,0,0
34200,"paid",2022-10-03,7,2023-05-03,48.93,2022-04-28,24.92,73.85
65915,"paid",2022-09-03,8,2023-05-03,55.92,NA,0,55.92
69128,"free",NA,0,NA,0,NA,0,0
24865,"free",NA,0,NA,0,NA,0,0
79193,"free",NA,0,NA,0,NA,0,0
81855,"paid",2022-02-23,6,2022-08-23,41.94,NA,0,41.94
17911,"free",NA,0,NA,0,NA,0,0
96734,"free",NA,0,NA,0,NA,0,0
58409,"free",NA,0,NA,0,NA,0,0
42895,"free",NA,0,NA,0,NA,0,0
57580,"free",NA,0,NA,0,NA,0,0
41264,"free",NA,0,NA,0,NA,0,0
7130,"paid",2022-08-01,7,2023-03-01,48.93,NA,0,48.93
1239,"free",NA,0,NA,0,NA,0,0
3395,"free",NA,0,NA,0,NA,0,0
8010,"free",NA,0,NA,0,NA,0,0
64166,"free",NA,0,NA,0,NA,0,0
63369,"free",NA,0,NA,0,NA,0,0
25473,"free",NA,0,NA,0,NA,0,0
38645,"free",NA,0,NA,0,NA,0,0
8250,"free",NA,0,NA,0,NA,0,0
95491,"free",NA,0,NA,0,NA,0,0
18293,"free",NA,0,NA,0,NA,0,0
84201,"free",NA,0,NA,0,NA,0,0
92698,"free",NA,0,NA,0,NA,0,0
6957,"free",NA,0,NA,0,NA,0,0
70551,"free",NA,0,NA,0,NA,0,0
43096,"paid",2022-08-08,3,2022-11-08,20.97,NA,0,20.97
86214,"free",NA,0,NA,0,NA,0,0
42433,"free",NA,0,NA,0,NA,0,0
69190,"free",NA,0,NA,0,NA,0,0
8212,"free",NA,0,NA,0,NA,0,0
61884,"free",NA,0,NA,0,NA,0,0
40213,"free",NA,0,NA,0,NA,0,0
16918,"free",NA,0,NA,0,NA,0,0
93752,"free",NA,0,NA,0,NA,0,0
85268,"free",NA,0,NA,0,NA,0,0
67287,"free",NA,0,NA,0,NA,0,0
21766,"free",NA,0,NA,0,NA,0,0
52713,"paid",2022-06-11,11,2023-05-11,76.89,NA,0,76.89
67236,"free",NA,0,NA,0,NA,0,0
98057,"free",NA,0,NA,0,NA,0,0
82604,"free",NA,0,NA,0,NA,0,0
2915,"paid",2022-06-17,10,2023-04-17,69.9,NA,0,69.9
59947,"paid",2022-12-17,8,2023-08-17,55.92,NA,0,55.92
18041,"free",NA,0,NA,0,NA,0,0
60373,"free",NA,0,NA,0,NA,0,0
87232,"free",NA,0,NA,0,NA,0,0
78969,"free",NA,0,NA,0,NA,0,0
22052,"free",NA,0,NA,0,NA,0,0
34025,"free",NA,0,NA,0,NA,0,0
51714,"free",NA,0,NA,0,NA,0,0
84441,"paid",2022-01-05,3,2022-04-05,20.97,NA,0,20.97
53993,"paid",2022-07-18,12,2023-07-18,83.88,NA,0,83.88
97853,"paid",2022-12-17,4,2023-04-17,27.96,NA,0,27.96
61065,"free",NA,0,NA,0,NA,0,0
30855,"free",NA,0,NA,0,NA,0,0
16845,"free",NA,0,NA,0,NA,0,0
17885,"paid",2022-04-23,5,2022-09-23,34.95,NA,0,34.95
4837,"free",NA,0,NA,0,NA,0,0
10514,"free",NA,0,NA,0,NA,0,0
22296,"free",NA,0,NA,0,NA,0,0
37053,"paid",2022-11-14,11,2023-10-14,76.89,NA,0,76.89
83718,"free",NA,0,NA,0,NA,0,0
4636,"free",NA,0,NA,0,NA,0,0
99199,"free",NA,0,NA,0,NA,0,0
83470,"free",NA,0,NA,0,NA,0,0
7800,"free",NA,0,NA,0,NA,0,0
69655,"free",NA,0,NA,0,NA,0,0
72401,"paid",2022-02-17,11,2023-01-17,76.89,NA,0,76.89
14233,"free",NA,0,NA,0,NA,0,0
69313,"free",NA,0,NA,0,NA,0,0
91739,"free",NA,0,NA,0,NA,0,0
81738,"free",NA,0,NA,0,NA,0,0
57211,"paid",2022-10-30,9,2023-07-30,62.91,NA,0,62.91
26477,"paid",2022-10-11,10,2023-08-11,69.9,NA,0,69.9
85837,"free",NA,0,NA,0,NA,0,0
77486,"free",NA,0,NA,0,NA,0,0
46231,"free",NA,0,NA,0,NA,0,0
28739,"free",NA,0,NA,0,NA,0,0
66839,"free",NA,0,NA,0,NA,0,0
71548,"free",NA,0,NA,0,NA,0,0
81648,"paid",2022-04-23,12,2023-04-23,83.88,NA,0,83.88
46300,"free",NA,0,NA,0,NA,0,0
9129,"paid",2022-10-31,10,2023-08-31,69.9,NA,0,69.9
10844,"free",NA,0,NA,0,NA,0,0
63899,"paid",2022-09-25,4,2023-01-25,27.96,NA,0,27.96
60158,"free",NA,0,NA,0,NA,0,0
96933,"free",NA,0,NA,0,NA,0,0
97070,"free",NA,0,NA,0,NA,0,0
18308,"free",NA,0,NA,0,NA,0,0
57761,"free",NA,0,NA,0,NA,0,0
62223,"paid",2022-06-20,7,2023-01-20,48.93,NA,0,48.93
98940,"free",NA,0,NA,0,NA,0,0
69438,"free",NA,0,NA,0,NA,0,0
90538,"paid",2022-10-14,12,2023-10-14,83.88,2022-10-20,17.06,100.94
26728,"free",NA,0,NA,0,NA,0,0
12723,"free",NA,0,NA,0,NA,0,0
98878,"free",NA,0,NA,0,NA,0,0
70020,"free",NA,0,NA,0,NA,0,0
26107,"free",NA,0,NA,0,NA,0,0
37902,"free",NA,0,NA,0,NA,0,0
94267,"free",NA,0,NA,0,NA,0,0
71134,"free",NA,0,NA,0,NA,0,0
30352,"free",NA,0,NA,0,NA,0,0
70175,"free",NA,0,NA,0,NA,0,0
34731,"free",NA,0,NA,0,NA,0,0
27298,"free",NA,0,NA,0,NA,0,0
82122,"free",NA,0,NA,0,NA,0,0
